c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 1740 606 0 4 42
a 1740 678 0 3 17
a 1740 1126 0 9 2
a 1790 1713 0 495 43
a 1790 714 0 5 1
a 1790 2991 0 1 39
a 1790 2894 0 3 19
a 1790 2279 0 6 2
a 1790 2629 0 2 39
a 1790 2415 0 6 38
a 1790 737 0 4 22
a 1790 623 0 7 43
a 1790 1365 0 6 19
a 1790 512 0 1 50
a 1790 2165 0 7 5
a 1790 1599 0 2 49
a 1790 1679 0 1 44
a 1790 2934 0 10 33
a 1790 485 0 6 18
a 1790 1661 0 1 27
a 1791 337 0 495 8
a 1791 2305 0 5 16
a 1791 1605 0 8 40
a 1791 2594 0 10 5
a 1791 1313 0 8 14
a 1791 2199 0 9 36
a 1791 2169 0 5 49
a 1791 728 0 4 40
a 1798 2202 0 495 32
a 1798 1371 0 3 49
a 1823 2566 0 495 12
a 1823 343 0 1 41
a 1823 2739 0 8 12
a 1823 659 0 3 7
a 1823 991 0 9 17
a 1823 558 0 1 19
a 1823 2646 0 9 28
a 1823 2018 0 10 41
a 1823 75 0 5 15
a 1823 2432 0 8 13
a 1823 1747 0 9 24
a 1823 25 0 4 9
a 1823 66 0 6 42
a 1832 1292 0 495 50
a 1832 2582 0 4 16
a 1832 1367 0 4 49
a 1832 2309 0 4 38
a 1851 1316 0 495 50
a 1851 277 0 7 45
a 1863 2607 0 495 17
a 1863 2662 0 6 11
a 1863 174 0 4 37
a 1863 746 0 6 5
a 1863 2172 0 3 42
a 1863 2007 0 7 25
a 1863 1493 0 10 9
a 1863 1232 0 1 11
a 1863 2593 0 5 3
a 1863 1384 0 6 35
a 1868 1958 0 495 37
a 1868 1451 0 6 45
a 1868 1735 0 10 23
a 1868 2576 0 9 37
a 1868 2303 0 2 45
a 1868 1446 0 10 8
a 1868 2380 0 9 26
a 1868 2708 0 7 33
a 1868 211 0 10 37
a 1868 142 0 4 4
a 1868 913 0 6 33
a 1903 2295 0 495 37
a 1903 635 0 1 16
a 1903 679 0 7 10
a 1903 2995 0 8 34
a 1903 29 0 6 27
a 1903 287 0 2 13
a 1903 667 0 2 43
a 1903 2380 0 6 32
a 1903 2951 0 4 12
a 1903 1879 0 4 14
a 1903 590 0 4 33
a 1903 3000 0 3 7
a 1903 528 0 4 29
a 1913 1043 0 495 44
a 1913 939 0 3 3
a 1913 522 0 7 17
a 1913 360 0 8 39
a 1913 1242 0 10 10
a 1913 40 0 5 23
a 1913 1734 0 6 39
a 1913 2238 0 6 13
a 1913 43 0 10 24
a 1917 62 0 495 43
a 1917 901 0 6 20
a 1917 653 0 8 12
a 1917 850 0 8 25
a 1917 1445 0 8 17
a 1917 475 0 3 15
a 1917 2925 0 6 35
a 1917 2488 0 8 37
a 1917 1870 0 5 11
a 1917 1886 0 1 43
a 1917 119 0 9 6
a 1917 1038 0 9 30
a 1917 1443 0 6 37
a 1953 1851 0 495 48
a 1953 168 0 1 18
a 1953 798 0 5 40
a 1953 917 0 2 11
a 1953 271 0 7 23
a 1953 1689 0 1 5
a 1953 2253 0 5 4
a 1953 600 0 1 33
a 1953 1277 0 6 19
a 1958 2481 0 495 24
a 1958 1244 0 3 50
a 1958 654 0 10 38
a 1958 916 0 5 7
a 1958 1541 0 8 35
a 1958 2008 0 10 13
a 1958 133 0 1 12
a 1958 2092 0 3 20
a 1958 709 0 4 13
a 1958 1381 0 10 7
a 1958 2219 0 6 49
a 1958 1786 0 9 48
a 1964 1690 0 495 18
a 1964 1700 0 9 27
a 1964 2272 0 2 49
a 1964 1285 0 10 7
a 1964 2319 0 5 34
a 1964 399 0 10 7
a 1964 1729 0 2 37
a 1964 1555 0 7 28
a 1964 2269 0 9 8
a 1964 2117 0 7 26
a 1964 490 0 6 49
a 1964 2543 0 2 1
a 1964 643 0 5 42
a 1964 2282 0 2 50
a 1964 2265 0 7 16
a 1964 2469 0 3 26
a 1964 215 0 9 22
a 1964 1867 0 7 45
a 2035 1088 0 495 20
a 2035 2228 0 5 41
a 2035 1758 0 8 50
a 2035 1585 0 9 20
a 2035 887 0 1 42
a 2035 1029 0 2 48
a 2035 719 0 10 12
a 2035 2669 0 5 29
a 2035 2085 0 4 28
a 2035 636 0 5 15
a 2035 2481 0 4 17
a 2036 2628 0 495 24
a 2036 1008 0 7 36
a 2036 1870 0 3 40
a 2036 357 0 2 21
a 2036 2181 0 6 34
a 2036 1423 0 3 37
a 2048 117 0 495 50
a 2048 51 0 8 49
a 2048 550 0 3 42
a 2048 1360 0 5 33
a 2048 369 0 3 12
a 2048 101 0 10 27
a 2048 2966 0 8 34
a 2048 2122 0 7 46
a 2048 1240 0 8 40
a 2048 1656 0 7 4
a 2048 602 0 3 16
a 2063 310 0 495 50
a 2063 2514 0 5 35
a 2063 797 0 1 11
a 2063 1562 0 9 6
a 2063 1866 0 10 15
a 2063 2964 0 1 44
a 2063 908 0 9 15
a 2066 1709 0 495 47
a 2066 1489 0 6 28
a 2066 64 0 2 14
a 2066 1292 0 2 39
a 2069 2197 0 495 50
a 2069 2310 0 5 26
a 2069 244 0 5 22
a 2069 572 0 7 45
a 2083 2063 0 495 50
a 2083 48 0 6 6
a 2083 87 0 3 42
a 2083 1002 0 6 21
a 2083 378 0 6 19
a 2083 762 0 10 31
a 2083 2075 0 8 31
a 2083 1780 0 8 5
a 2083 1503 0 1 50
a 2083 103 0 10 43
a 2083 1440 0 3 11
a 2083 218 0 1 21
a 2083 1537 0 4 16
a 2083 794 0 8 32
a 2083 2713 0 10 37
a 2083 1887 0 3 34
a 2099 60 0 495 50
a 2099 2506 0 1 5
a 2099 600 0 6 15
a 2099 1303 0 4 8
a 2099 1699 0 1 5
a 2099 800 0 10 16
a 2099 1562 0 10 11
a 2099 2171 0 4 24
a 2099 144 0 6 38
a 2099 2003 0 3 9
a 2099 1539 0 5 38
a 2099 1408 0 5 7
a 2099 115 0 1 38
a 2099 2974 0 7 4
a 2099 2064 0 1 18
a 2108 900 0 495 50
a 2108 2567 0 1 15
a 2108 927 0 3 1
a 2108 1130 0 2 47
a 2108 954 0 3 14
a 2108 2008 0 8 10
a 2116 30 0 495 49
a 2116 2206 0 6 49
a 2116 2840 0 7 37
a 2116 2309 0 5 32
a 2116 1042 0 4 25
a 2116 2798 0 8 1
a 2116 2655 0 3 43
a 2116 424 0 3 1
a 2116 733 0 10 25
a 2116 1437 0 8 43
a 2116 2888 0 10 49
a 2116 2745 0 6 6
a 2116 318 0 7 38
a 2118 2794 0 495 4
a 2118 1518 0 6 35
a 2118 296 0 9 3
a 2118 1871 0 9 21
a 2118 1865 0 7 33
a 2118 796 0 7 32
a 2118 2471 0 10 24
a 2118 892 0 4 32
a 2118 371 0 7 30
a 2118 2830 0 1 41
a 2123 782 0 495 50
a 2123 1546 0 10 6
a 2123 1367 0 9 30
a 2123 307 0 4 42
a 2123 26 0 2 1
a 2129 1355 0 495 34
a 2129 2703 0 3 33
a 2129 2190 0 9 20
a 2129 2606 0 10 7
a 2129 2058 0 2 48
a 2129 1836 0 3 28
a 2129 1794 0 3 22
a 2129 1553 0 4 12
a 2129 307 0 8 46
a 2129 2467 0 2 2
a 2129 129 0 9 32
a 2129 2934 0 10 17
a 2129 984 0 10 20
a 2129 2013 0 5 13
a 2129 829 0 6 29
a 2129 622 0 4 32
a 2129 1374 0 4 7
a 2151 2099 0 495 27
a 2151 2305 0 8 26
a 2151 1704 0 3 22
a 2151 1925 0 9 46
a 2151 2047 0 3 39
a 2151 976 0 8 30
a 2151 115 0 3 20
a 2151 1104 0 4 40
a 2151 1438 0 5 35
a 2151 1760 0 1 47
a 2151 219 0 9 28
a 2151 1990 0 3 10
a 2151 2482 0 3 33
a 2151 1624 0 9 47
a 2151 329 0 5 41
a 2164 465 0 495 50
a 2164 1018 0 4 1
a 2164 88 0 3 42
a 2164 1282 0 2 46
a 2164 2959 0 7 12
a 2164 1768 0 1 19
a 2164 312 0 9 47
a 2164 2314 0 3 41
a 2164 2633 0 3 43
a 2164 888 0 4 14
a 2164 2051 0 7 17
a 2164 1152 0 9 20
a 2164 1387 0 10 17
a 2164 1444 0 6 7
a 2165 1148 0 495 8
a 2165 1663 0 3 2
a 2165 2470 0 2 6
a 2165 222 0 7 32
a 2165 2556 0 8 37
a 2165 255 0 3 33
a 2165 1145 0 4 2
a 2165 303 0 1 19
a 2165 1356 0 5 30
a 2165 1198 0 10 33
a 2165 1625 0 4 17
a 2165 1490 0 5 5
a 2165 2955 0 5 6
a 2165 2156 0 3 5
a 2165 463 0 10 38
a 2165 2223 0 6 50
a 2165 849 0 3 18
a 2165 2592 0 9 22
a 2169 106 0 495 50
a 2169 634 0 10 45
a 2169 2303 0 4 1
a 2169 2822 0 1 42
a 2169 1819 0 6 33
a 2170 1204 0 495 50
a 2170 589 0 7 34
a 2170 941 0 8 21
a 2170 1673 0 8 11
a 2170 2521 0 4 2
a 2170 2677 0 5 26
a 2170 419 0 9 15
a 2170 2293 0 4 6
a 2170 868 0 7 7
a 2170 2649 0 8 18
a 2170 2295 0 6 11
a 2187 2199 0 495 41
a 2187 1225 0 3 41
a 2187 2305 0 9 5
a 2187 795 0 4 48
a 2187 1395 0 1 18
a 2187 1033 0 10 37
a 2187 1770 0 3 46
a 2187 79 0 9 3
a 2187 56 0 2 36
a 2187 2704 0 10 1
a 2187 2316 0 7 10
a 2187 2555 0 9 10
a 2187 1982 0 7 41
a 2187 2394 0 7 16
a 2187 597 0 8 7
a 2187 1184 0 9 3
a 2197 2394 0 495 50
a 2197 2728 0 9 43
a 2197 2595 0 3 11
a 2197 1766 0 8 7
a 2197 876 0 6 24
a 2197 2549 0 1 23
a 2197 2187 0 8 31
a 2197 69 0 7 23
a 2197 2496 0 10 39
a 2197 380 0 5 15
a 2197 652 0 7 28
a 2197 42 0 3 11
a 2197 635 0 3 43
a 2197 2184 0 7 39
a 2197 927 0 8 34
a 2199 1964 0 495 24
a 2199 104 0 10 2
a 2199 1299 0 5 37
a 2199 1260 0 9 27
a 2199 1524 0 1 3
a 2199 830 0 7 13
a 2199 637 0 3 38
a 2199 361 0 4 33
a 2199 2750 0 2 8
a 2199 445 0 9 50
a 2199 157 0 6 50
a 2199 1050 0 10 24
a 2199 2022 0 6 27
a 2199 2096 0 6 3
a 2199 2184 0 6 3
a 2202 112 0 495 48
a 2202 2646 0 4 23
a 2202 605 0 3 13
a 2202 1781 0 7 33
a 2202 1414 0 9 45
a 2202 794 0 9 16
a 2202 2765 0 1 49
a 2202 2435 0 5 32
a 2202 229 0 4 38
a 2210 1868 0 495 50
a 2210 2005 0 1 4
a 2212 2372 0 495 4
a 2212 686 0 5 20
a 2212 1654 0 5 28
a 2212 1206 0 6 17
a 2212 1572 0 9 49
a 2212 2153 0 10 44
a 2212 341 0 6 35
a 2212 1310 0 6 39
a 2212 404 0 6 48
a 2268 1183 0 495 31
a 2268 1337 0 6 30
a 2268 1823 0 7 13
a 2268 2370 0 9 16
a 2268 2899 0 8 33
a 2268 2371 0 7 44
a 2268 2092 0 7 32
a 2268 755 0 10 9
a 2268 2851 0 4 42
a 2268 2862 0 3 13
a 2268 813 0 9 21
a 2268 1069 0 9 2
a 2268 1494 0 8 46
a 2268 2927 0 3 42
a 2268 1755 0 3 9
a 2268 2879 0 2 10
a 2268 544 0 10 19
a 2268 451 0 6 40
a 2295 1595 0 495 50
a 2295 796 0 5 34
a 2295 909 0 10 10
a 2295 1374 0 4 46
a 2295 1664 0 6 48
a 2295 688 0 2 32
a 2295 1601 0 8 26
a 2295 2680 0 4 35
a 2295 693 0 10 33
a 2295 2538 0 1 13
a 2317 2510 0 495 45
a 2317 1987 0 7 14
a 2317 2833 0 6 38
a 2346 97 0 495 9
a 2346 1407 0 6 3
a 2346 2538 0 6 19
a 2346 1680 0 9 19
a 2346 801 0 5 8
a 2346 372 0 9 28
a 2346 2105 0 5 19
a 2346 140 0 2 36
a 2346 60 0 1 26
a 2346 1363 0 1 20
a 2346 622 0 2 1
a 2346 367 0 9 13
a 2349 629 0 495 50
a 2349 2395 0 10 17
a 2349 1831 0 3 37
a 2349 1076 0 8 45
a 2349 807 0 10 20
a 2349 558 0 3 50
a 2349 1343 0 9 23
a 2349 990 0 2 32
a 2349 1333 0 6 36
a 2349 922 0 8 39
a 2349 1145 0 8 37
a 2372 2736 0 495 50
a 2372 1292 0 2 34
a 2372 2150 0 3 36
a 2372 1980 0 2 39
a 2372 2276 0 4 49
a 2372 961 0 5 9
a 2372 2713 0 6 29
a 2372 1024 0 5 48
a 2372 2976 0 8 48
a 2372 114 0 2 17
a 2372 2184 0 8 29
a 2372 2809 0 10 2
a 2394 1165 0 495 13
a 2394 1662 0 4 2
a 2394 202 0 9 31
a 2394 2752 0 8 13
a 2394 19 0 10 47
a 2394 341 0 1 13
a 2394 115 0 4 31
a 2403 1037 0 495 50
a 2403 524 0 8 20
a 2403 2382 0 10 39
a 2403 1023 0 4 33
a 2403 1301 0 6 26
a 2403 503 0 5 7
a 2403 415 0 1 43
a 2403 2081 0 4 23
a 2403 2155 0 7 17
a 2403 2537 0 10 14
a 2403 2721 0 1 40
a 2403 2657 0 7 28
a 2403 418 0 5 33
a 2403 829 0 6 26
a 2403 2717 0 10 16
a 2425 276 0 495 45
a 2425 2717 0 8 32
a 2425 2229 0 10 3
a 2428 783 0 495 24
a 2428 2123 0 2 49
a 2428 1972 0 4 47
a 2428 403 0 6 34
a 2428 1829 0 9 31
a 2428 1022 0 7 29
a 2428 114 0 1 41
a 2428 2251 0 6 12
a 2428 1962 0 7 18
a 2428 1350 0 2 16
a 2428 1960 0 6 43
a 2428 916 0 5 10
a 2428 2975 0 3 27
a 2428 2644 0 4 2
a 2428 1206 0 6 35
a 2428 2868 0 4 49
a 2428 857 0 8 4
a 2428 298 0 2 34
a 2464 126 0 495 50
a 2464 737 0 8 42
a 2464 2422 0 3 20
a 2464 1422 0 4 26
a 2464 1557 0 5 12
a 2464 2362 0 7 18
a 2464 2809 0 2 5
a 2464 2634 0 4 4
a 2464 933 0 10 14
a 2464 2611 0 5 24
a 2464 182 0 3 31
a 2464 2900 0 4 38
a 2481 2066 0 495 16
a 2481 1492 0 5 46
a 2481 886 0 5 34
a 2481 448 0 6 13
a 2481 1361 0 6 45
a 2481 326 0 5 3
a 2481 2777 0 3 37
a 2481 2566 0 2 33
a 2482 2700 0 495 50
a 2482 1578 0 6 13
a 2482 2173 0 2 19
a 2482 2786 0 5 7
a 2482 1771 0 4 30
a 2482 461 0 6 8
a 2482 2937 0 6 20
a 2482 665 0 9 19
a 2482 404 0 7 9
a 2482 1034 0 2 25
a 2482 2707 0 7 25
a 2482 2891 0 3 10
a 2485 317 0 495 46
a 2485 1444 0 8 41
a 2485 1372 0 8 26
a 2485 2785 0 1 3
a 2485 142 0 6 9
a 2485 1551 0 2 27
a 2485 86 0 9 37
a 2485 1073 0 8 22
a 2485 940 0 4 18
a 2485 2553 0 1 3
a 2485 114 0 9 33
a 2485 2952 0 10 31
a 2485 1480 0 9 46
a 2485 1249 0 7 37
a 2485 1786 0 8 29
a 2485 2658 0 10 13
a 2510 744 0 495 50
a 2510 1357 0 1 16
a 2510 429 0 1 19
a 2510 1030 0 7 25
a 2510 1411 0 2 40
a 2510 1124 0 7 26
a 2510 486 0 9 48
a 2510 1592 0 9 14
a 2510 146 0 5 33
a 2510 1219 0 10 42
a 2510 1390 0 3 23
a 2510 347 0 6 33
a 2510 2679 0 1 41
a 2510 965 0 1 28
a 2546 2916 0 495 50
a 2546 2446 0 8 22
a 2546 1360 0 2 16
a 2546 1687 0 2 21
a 2546 1788 0 10 4
a 2546 1486 0 1 1
a 2557 1605 0 495 50
a 2557 1637 0 9 9
a 2557 2658 0 5 30
a 2557 792 0 1 32
a 2557 2559 0 7 12
a 2557 2906 0 4 41
a 2557 2484 0 5 42
a 2557 2747 0 5 48
a 2557 410 0 5 30
a 2565 1033 0 495 10
a 2565 1985 0 5 10
a 2565 1708 0 9 28
a 2565 1132 0 5 21
a 2565 1360 0 1 5
a 2565 2713 0 1 3
a 2565 277 0 7 21
a 2565 2740 0 8 34
a 2565 2855 0 9 25
a 2565 1101 0 8 14
a 2566 954 0 495 19
a 2566 2086 0 8 45
a 2566 1441 0 5 3
a 2581 233 0 495 50
a 2581 895 0 1 47
a 2581 2871 0 6 22
a 2581 2008 0 3 35
a 2581 597 0 1 5
a 2581 2613 0 1 7
a 2581 753 0 6 26
a 2581 2131 0 7 5
a 2581 1687 0 1 7
a 2581 2777 0 7 6
a 2602 1674 0 495 35
a 2602 2863 0 5 43
a 2602 499 0 6 3
a 2602 466 0 3 13
a 2602 795 0 1 18
a 2602 1957 0 3 35
a 2602 1629 0 9 12
a 2602 2911 0 2 4
a 2602 197 0 9 18
a 2602 2461 0 4 30
a 2602 683 0 8 25
a 2602 474 0 1 31
a 2602 1380 0 7 43
a 2602 224 0 5 39
a 2602 2312 0 2 30
a 2602 1549 0 5 31
a 2602 676 0 2 18
a 2607 2346 0 495 46
a 2607 854 0 9 13
a 2609 1279 0 495 21
a 2609 2187 0 1 30
a 2609 2277 0 6 49
a 2609 1878 0 3 25
a 2609 1129 0 1 28
a 2609 1897 0 1 8
a 2609 478 0 8 23
a 2609 1817 0 9 44
a 2609 2490 0 1 8
a 2609 626 0 4 34
a 2609 2920 0 2 28
a 2609 430 0 3 33
a 2609 2481 0 10 36
a 2620 278 0 495 9
a 2620 491 0 8 39
a 2620 912 0 4 12
a 2620 1559 0 7 21
a 2628 387 0 495 50
a 2628 971 0 4 13
a 2628 112 0 1 6
a 2628 1812 0 9 33
a 2628 430 0 2 1
a 2628 1938 0 4 18
a 2628 719 0 2 33
a 2628 1966 0 1 47
a 2628 1020 0 9 21
a 2628 2536 0 3 38
a 2628 1984 0 3 48
a 2628 1089 0 6 49
a 2636 2349 0 495 50
a 2636 1375 0 6 5
a 2636 161 0 3 9
a 2643 1832 0 495 50
a 2643 2664 0 7 22
a 2643 356 0 9 18
a 2643 2224 0 5 47
a 2643 1430 0 2 33
a 2643 2600 0 4 32
a 2655 1669 0 495 29
a 2655 2175 0 7 42
a 2655 40 0 7 32
a 2655 2218 0 4 40
a 2655 1835 0 1 3
a 2655 1334 0 10 27
a 2655 1695 0 9 4
a 2655 688 0 2 40
a 2655 2679 0 2 9
a 2655 679 0 2 46
a 2655 560 0 7 2
a 2655 2283 0 9 4
a 2655 1224 0 10 43
a 2699 297 0 495 46
a 2699 432 0 5 30
a 2699 1335 0 7 19
a 2700 196 0 495 49
a 2700 1113 0 2 43
a 2700 2300 0 5 29
a 2700 1906 0 1 46
a 2700 1422 0 4 13
a 2700 179 0 4 12
a 2700 986 0 3 40
a 2700 717 0 1 41
a 2700 581 0 2 16
a 2700 1827 0 10 33
a 2700 1770 0 3 47
a 2708 221 0 495 50
a 2708 1243 0 2 29
a 2708 2272 0 1 21
a 2708 2357 0 3 10
a 2708 647 0 6 6
a 2708 549 0 2 15
a 2708 2465 0 10 44
a 2708 2954 0 2 28
a 2708 897 0 8 17
a 2708 2709 0 1 3
a 2708 2305 0 8 35
a 2708 1764 0 5 37
a 2708 1338 0 10 42
a 2708 609 0 10 18
a 2708 606 0 8 38
a 2708 380 0 9 24
a 2720 1374 0 495 31
a 2720 1212 0 7 32
a 2736 2036 0 495 42
a 2736 2296 0 2 2
a 2736 2363 0 6 31
a 2736 1995 0 10 42
a 2736 2943 0 6 32
a 2736 265 0 1 40
a 2736 114 0 6 4
a 2736 739 0 4 12
a 2794 2986 0 495 50
a 2794 489 0 495 50
a 2794 1949 0 9 26
a 2794 1680 0 2 2
a 2801 1110 0 495 50
a 2801 1781 0 1 24
a 2801 2687 0 3 14
a 2801 1748 0 5 12
a 2801 2487 0 1 41
a 2801 2907 0 8 32
a 2801 2454 0 2 2
a 2801 1362 0 6 29
a 2801 2795 0 3 19
a 2801 969 0 2 1
a 2801 1063 0 4 18
a 2801 2112 0 10 23
a 2801 1164 0 8 13
a 2801 872 0 2 46
a 2851 2720 0 495 16
a 2851 2951 0 6 21
a 2851 1857 0 6 28
a 2851 1832 0 5 43
a 2851 1196 0 4 41
a 2851 2568 0 8 39
a 2851 1812 0 5 14
a 2885 2801 0 495 38
a 2885 2219 0 10 27
a 2885 121 0 5 17
a 2885 1427 0 8 7
a 2885 2884 0 5 4
a 2885 1180 0 8 44
a 2885 252 0 9 36
a 2885 2937 0 2 50
a 2885 1746 0 8 31
a 2885 353 0 3 45
a 2885 1747 0 5 27
a 2885 987 0 7 14
a 2885 1096 0 10 27
a 2885 2206 0 2 20
a 2885 2341 0 3 4
a 2892 1523 0 495 37
a 2892 622 0 4 4
a 2892 66 0 2 27
a 2892 1283 0 3 29
a 2892 648 0 9 36
a 2892 672 0 6 26
a 2892 1641 0 6 15
a 2892 1216 0 1 12
a 2892 2209 0 3 13
a 2892 2937 0 10 10
a 2897 2991 0 495 50
a 2897 802 0 8 26
a 2897 437 0 7 30
a 2897 2439 0 6 14
a 2897 90 0 1 2
a 2897 491 0 8 29
a 2897 653 0 2 17
a 2900 1486 0 495 50
a 2900 1688 0 8 17
a 2900 241 0 2 47
a 2900 2152 0 9 15
a 2916 1791 0 495 12
a 2916 1214 0 4 4
a 2916 2281 0 6 7
a 2916 970 0 4 13
a 2916 2337 0 8 46
a 2916 149 0 7 50
a 2916 931 0 8 30
a 2916 2642 0 5 21
a 2916 1344 0 5 2
a 2916 2309 0 2 20
a 2916 566 0 4 1
a 2916 1300 0 1 18
a 2916 1122 0 10 44
a 2916 778 0 5 3
a 2916 1545 0 3 25
a 2916 2686 0 2 28
a 2934 2609 0 495 50
a 2934 984 0 4 36
a 2934 1433 0 9 24
a 2934 408 0 7 21
a 2934 2133 0 8 37
a 2934 2972 0 8 45
a 2934 1093 0 4 46
a 2934 2000 0 2 50
a 2949 2699 0 495 50
a 2949 1875 0 2 35
a 2949 485 0 5 40
a 2949 622 0 9 50
a 2949 841 0 2 29
a 2949 1200 0 3 3
a 2949 256 0 9 16
a 2949 801 0 9 19
a 2949 434 0 9 34
a 2949 2274 0 3 22
a 2954 1533 0 495 39
a 2954 1833 0 4 11
a 2954 1029 0 5 20
a 2954 2123 0 1 26
a 2954 2462 0 6 33
a 2954 1804 0 1 10
a 2954 142 0 6 45
a 2954 2321 0 3 23
a 2954 2747 0 6 29
a 2964 623 0 495 50
a 2964 1389 0 3 12
a 2964 787 0 7 46
a 2964 700 0 3 39
a 2964 2352 0 8 41
a 2964 480 0 5 21
a 2964 682 0 5 13
a 2964 1567 0 6 34
a 2974 2981 0 495 28
a 2974 2047 0 4 7
a 2981 1740 0 495 50
a 2981 1815 0 9 26
a 2981 1818 0 1 45
a 2981 1324 0 9 13
a 2981 2275 0 3 31
a 2981 95 0 10 28
a 2981 1637 0 4 26
a 2981 326 0 2 16
a 2981 2674 0 1 13
a 8 2228 0 380 15
a 8 1152 0 3 22
a 8 2359 0 3 6
a 8 50 0 4 36
a 8 1057 0 7 4
a 8 2261 0 2 12
a 39 1153 0 380 50
a 39 2904 0 4 10
a 39 1285 0 8 11
a 57 613 0 380 50
a 57 2603 0 2 49
a 57 2805 0 1 27
a 57 1903 0 10 34
a 57 1767 0 10 34
a 57 1717 0 2 43
a 57 578 0 6 37
a 57 1282 0 5 50
a 57 2121 0 10 28
a 57 2024 0 5 1
a 57 2289 0 7 25
a 85 1556 0 380 39
a 85 2925 0 8 1
a 85 2325 0 5 41
a 85 2528 0 10 35
a 85 1515 0 8 8
a 85 2571 0 9 42
a 85 139 0 1 45
a 85 59 0 8 40
a 85 1981 0 9 19
a 85 927 0 4 48
a 85 2592 0 6 7
a 85 2013 0 2 16
a 85 520 0 1 6
a 85 1617 0 9 29
a 85 2910 0 6 23
a 92 645 0 380 50
a 92 2116 0 2 29
a 92 2687 0 3 37
a 92 2958 0 3 46
a 92 2808 0 2 16
a 92 1555 0 2 34
a 92 2104 0 7 43
a 92 585 0 7 39
a 95 2816 0 380 14
a 95 996 0 8 22
a 95 1024 0 10 28
a 95 2433 0 10 39
a 95 1792 0 6 3
a 95 1192 0 3 36
a 95 154 0 7 27
a 95 1225 0 1 20
a 95 1336 0 5 21
a 95 869 0 1 18
a 95 1571 0 3 7
a 95 744 0 10 33
a 95 1154 0 9 27
a 109 1072 0 380 50
a 109 366 0 7 4
a 109 1316 0 8 33
a 109 1025 0 9 43
a 109 2333 0 10 23
a 109 1508 0 6 48
a 109 2577 0 2 26
a 109 579 0 8 45
a 109 1359 0 6 27
a 109 1403 0 1 10
a 109 1885 0 5 34
a 109 2383 0 5 19
a 109 1902 0 10 12
a 109 2077 0 3 42
a 109 1854 0 1 25
a 109 1087 0 3 10
a 115 1859 0 380 50
a 115 1338 0 2 44
a 115 316 0 3 19
a 115 2063 0 10 48
a 115 403 0 7 46
a 115 351 0 6 32
a 115 882 0 4 9
a 115 917 0 9 18
a 115 2006 0 4 32
a 115 2282 0 2 44
a 115 2515 0 1 14
a 115 1224 0 4 13
a 119 2095 0 380 3
a 119 939 0 6 22
a 119 2043 0 3 21
a 119 458 0 6 3
a 119 2964 0 6 42
a 119 140 0 10 38
a 119 169 0 6 45
a 119 241 0 9 5
a 119 1849 0 4 14
a 119 1677 0 8 30
a 119 1170 0 6 2
a 124 2234 0 380 4
a 124 993 0 5 27
a 124 2931 0 4 44
a 133 2948 0 380 27
a 133 1431 0 9 44
a 133 2258 0 6 35
a 133 1069 0 8 14
a 133 808 0 6 32
a 133 405 0 8 13
a 133 417 0 7 11
a 133 2241 0 1 4
a 160 2306 0 380 22
a 160 1810 0 9 10
a 160 2954 0 1 9
a 160 423 0 5 10
a 160 2695 0 2 11
a 160 1030 0 6 3
a 160 984 0 6 50
a 160 2628 0 3 47
a 160 2118 0 7 15
a 160 2553 0 8 26
a 160 67 0 8 24
a 160 43 0 4 34
a 160 2163 0 2 42
a 160 2051 0 2 27
a 194 2906 0 380 14
a 194 426 0 2 24
a 194 883 0 6 36
a 194 2510 0 1 29
a 194 431 0 8 34
a 194 1142 0 5 43
a 194 2710 0 6 22
a 194 1602 0 4 9
a 194 1071 0 7 22
a 194 841 0 6 1
a 194 52 0 2 46
a 194 1713 0 3 42
a 194 282 0 8 17
a 194 1656 0 6 20
a 194 823 0 5 21
a 224 1291 0 380 35
a 224 2099 0 2 38
a 224 2335 0 3 41
a 224 740 0 3 17
a 224 206 0 6 31
a 224 1409 0 7 1
a 224 36 0 4 50
a 227 2600 0 380 50
a 227 1420 0 6 32
a 266 1011 0 380 42
a 266 1728 0 4 16
a 266 1782 0 6 35
a 266 800 0 7 5
a 266 1230 0 7 15
a 266 2574 0 10 30
a 266 2621 0 2 48
a 266 435 0 9 3
a 266 2162 0 9 35
a 266 2158 0 4 4
a 266 2683 0 3 18
a 266 184 0 3 8
a 266 2019 0 4 2
a 266 1081 0 6 44
a 266 28 0 6 33
a 266 537 0 7 13
a 266 378 0 1 7
a 266 2128 0 4 43
a 273 687 0 380 23
a 273 205 0 4 40
a 273 1023 0 10 42
a 273 2216 0 9 21
a 306 95 0 380 50
a 306 2862 0 10 42
a 306 466 0 7 28
a 306 163 0 10 5
a 306 269 0 7 45
a 306 1472 0 10 33
a 306 945 0 9 3
a 306 885 0 3 36
a 322 1451 0 380 50
a 322 473 0 5 10
a 322 114 0 8 10
a 322 1641 0 5 24
a 322 1322 0 2 9
a 322 1034 0 6 19
a 322 1137 0 6 41
a 322 1800 0 8 19
a 322 599 0 9 9
a 322 1168 0 2 20
a 322 2247 0 7 35
a 322 1856 0 10 48
a 322 1607 0 9 5
a 322 463 0 4 17
a 322 22 0 1 31
a 322 1428 0 9 18
a 322 2249 0 7 42
a 346 575 0 380 47
a 346 2840 0 1 8
a 346 745 0 10 3
a 346 2435 0 5 40
a 346 2038 0 8 16
