c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 118 673 0 9 20
a 118 834 0 2 43
a 118 214 0 6 30
a 118 1092 0 5 9
a 152 860 0 855 39
a 152 826 0 7 13
a 152 33 0 6 10
a 152 433 0 8 21
a 152 607 0 3 16
a 152 1111 0 10 47
a 152 693 0 9 42
a 152 307 0 3 2
a 167 1200 0 855 50
a 167 440 0 855 50
a 167 502 0 3 14
a 167 1019 0 2 6
a 167 175 0 4 18
a 168 1172 0 855 17
a 168 387 0 7 19
a 168 317 0 8 48
a 168 965 0 5 28
a 168 1037 0 8 49
a 168 174 0 9 28
a 168 1115 0 8 21
a 168 673 0 2 21
a 168 892 0 5 46
a 168 1028 0 7 34
a 168 516 0 10 27
a 168 1059 0 1 17
a 188 950 0 855 50
a 188 231 0 6 40
a 188 135 0 7 25
a 188 698 0 3 13
a 188 695 0 2 44
a 188 837 0 2 45
a 188 842 0 8 29
a 188 118 0 9 6
a 188 765 0 4 34
a 188 759 0 7 23
a 188 764 0 5 13
a 188 1052 0 1 24
a 188 992 0 3 3
a 188 1051 0 3 14
a 188 406 0 6 20
a 195 1182 0 855 50
a 195 548 0 4 50
a 195 998 0 5 14
a 195 943 0 1 12
a 195 14 0 6 9
a 195 53 0 1 17
a 195 530 0 3 15
a 195 301 0 6 9
a 195 318 0 5 45
a 195 494 0 8 30
a 195 676 0 4 27
a 195 480 0 4 7
a 195 33 0 9 27
a 195 438 0 8 48
a 202 665 0 855 50
a 202 1049 0 5 37
a 202 1199 0 5 4
a 202 865 0 1 24
a 202 313 0 5 40
a 202 149 0 10 41
a 202 1124 0 8 39
a 202 155 0 7 22
a 203 118 0 855 50
a 203 320 0 2 36
a 203 64 0 2 5
a 203 717 0 7 40
a 203 406 0 8 48
a 203 690 0 3 45
a 203 925 0 3 40
a 203 1120 0 8 48
a 203 1093 0 5 9
a 203 510 0 8 1
a 203 800 0 3 36
a 203 437 0 10 38
a 204 244 0 855 25
a 204 730 0 3 34
a 204 212 0 9 4
a 204 105 0 6 43
a 204 551 0 6 15
a 204 72 0 7 9
a 204 507 0 7 44
a 204 11 0 1 34
a 204 501 0 2 35
a 205 809 0 855 7
a 205 1115 0 3 21
a 205 314 0 3 19
a 205 561 0 3 40
a 205 547 0 8 49
a 205 244 0 4 22
a 205 1079 0 3 41
a 205 682 0 3 7
a 205 1068 0 8 1
a 205 656 0 7 26
a 205 430 0 1 19
a 205 374 0 9 27
a 205 967 0 7 14
a 205 805 0 1 43
a 205 257 0 3 30
a 210 100 0 855 50
a 210 515 0 10 32
a 210 266 0 8 3
a 210 416 0 7 48
a 210 433 0 10 16
a 210 608 0 3 33
a 210 1027 0 3 42
a 210 854 0 1 48
a 210 968 0 7 46
a 210 398 0 1 30
a 210 438 0 5 37
a 210 1067 0 9 27
a 214 1174 0 855 41
a 214 1005 0 3 2
a 214 733 0 10 32
a 214 950 0 9 3
a 214 994 0 4 38
a 214 458 0 6 13
a 214 132 0 5 28
a 214 91 0 5 37
a 221 760 0 855 45
a 221 1189 0 1 31
a 221 728 0 2 8
a 224 876 0 855 50
a 224 1092 0 1 25
a 224 271 0 1 15
a 224 789 0 10 50
a 224 103 0 8 31
a 224 400 0 4 9
a 224 449 0 10 10
a 224 55 0 3 47
a 224 782 0 8 29
a 224 377 0 7 17
a 224 105 0 4 36
a 232 595 0 855 31
a 232 402 0 4 18
a 232 636 0 5 36
a 232 378 0 4 3
a 232 51 0 5 38
a 232 857 0 9 17
a 232 94 0 10 36
a 233 844 0 855 28
a 233 400 0 6 26
a 233 562 0 10 30
a 233 896 0 9 49
a 233 148 0 3 40
a 233 316 0 3 38
a 244 692 0 855 5
a 244 172 0 1 3
a 244 970 0 2 1
a 244 1034 0 8 35
a 244 1107 0 3 34
a 244 766 0 10 10
a 244 269 0 3 19
a 244 386 0 3 25
a 244 358 0 3 1
a 244 14 0 1 26
a 244 773 0 1 36
a 302 525 0 855 50
a 302 906 0 4 19
a 302 490 0 4 12
a 302 901 0 2 45
a 302 274 0 2 42
a 302 801 0 2 49
a 356 673 0 855 31
a 356 578 0 6 48
a 356 397 0 5 44
a 356 425 0 5 38
a 356 658 0 1 15
a 356 414 0 7 38
a 356 769 0 1 45
a 356 372 0 10 32
a 356 973 0 8 16
a 356 134 0 1 30
a 356 1159 0 8 36
a 356 92 0 2 6
a 359 210 0 855 50
a 359 918 0 10 3
a 359 400 0 1 17
a 359 579 0 2 35
a 369 808 0 855 10
a 369 367 0 8 36
a 369 417 0 7 24
a 369 322 0 2 21
a 369 795 0 5 8
a 369 1103 0 7 6
a 369 40 0 7 24
a 369 731 0 10 39
a 369 997 0 6 19
a 369 163 0 10 22
a 369 533 0 2 46
a 369 611 0 5 16
a 391 999 0 855 42
a 391 898 0 1 27
a 391 405 0 4 42
a 391 856 0 10 17
a 391 244 0 5 29
a 440 578 0 855 50
a 440 789 0 7 27
a 440 1036 0 1 14
a 440 332 0 4 46
a 440 997 0 3 40
a 440 570 0 7 38
a 440 987 0 10 25
a 440 854 0 4 20
a 440 1072 0 1 31
a 451 650 0 855 50
a 451 1105 0 2 2
a 451 1068 0 7 7
a 453 1107 0 855 48
a 453 630 0 9 22
a 453 708 0 2 46
a 453 801 0 5 34
a 453 828 0 7 39
a 453 397 0 5 29
a 453 509 0 10 44
a 453 520 0 8 43
a 453 200 0 5 11
a 453 970 0 3 17
a 453 1116 0 9 39
a 453 975 0 3 43
a 453 785 0 2 31
a 453 337 0 1 11
a 453 641 0 1 3
a 498 1118 0 855 50
a 498 828 0 4 8
a 505 152 0 855 50
a 505 252 0 4 39
a 505 414 0 1 25
a 505 998 0 9 7
a 525 549 0 855 28
a 525 1186 0 10 43
a 525 202 0 5 50
a 525 356 0 10 25
a 525 1001 0 4 36
a 525 723 0 8 33
a 533 13 0 855 50
a 533 328 0 5 38
a 533 559 0 5 41
a 533 948 0 1 40
a 533 849 0 6 11
a 533 424 0 2 3
a 533 706 0 3 21
a 533 929 0 6 8
a 533 762 0 9 39
a 533 45 0 7 1
a 533 337 0 8 26
a 537 214 0 855 50
a 537 22 0 10 31
a 537 497 0 2 46
a 548 1134 0 855 18
a 548 321 0 3 11
a 548 963 0 4 15
a 548 1154 0 6 42
a 548 1089 0 6 26
a 548 832 0 4 48
a 548 399 0 5 32
a 548 55 0 6 44
a 548 756 0 8 38
a 548 602 0 2 24
a 548 284 0 4 42
a 548 988 0 10 44
a 549 168 0 855 24
a 549 1108 0 6 13
a 549 490 0 7 28
a 549 180 0 2 32
a 549 1092 0 4 5
a 549 302 0 3 10
a 549 456 0 4 11
a 549 924 0 4 5
a 549 967 0 2 30
a 549 742 0 2 32
a 549 220 0 9 49
a 549 590 0 8 11
a 549 760 0 7 1
a 549 1105 0 1 34
a 549 1113 0 8 9
a 572 845 0 855 50
a 572 387 0 4 17
a 572 404 0 3 7
a 572 818 0 7 40
a 572 593 0 5 25
a 572 359 0 6 44
a 572 218 0 3 28
a 572 323 0 4 46
a 572 685 0 10 33
a 572 848 0 6 1
a 572 754 0 4 48
a 574 533 0 855 50
a 574 496 0 1 45
a 574 539 0 6 18
a 574 981 0 1 12
a 576 537 0 855 50
a 576 762 0 1 6
a 576 321 0 4 33
a 576 977 0 9 30
a 576 748 0 1 29
a 576 59 0 3 34
a 576 1100 0 10 36
a 578 978 0 855 22
a 578 129 0 4 42
a 578 970 0 6 45
a 578 418 0 3 8
a 578 548 0 4 43
a 578 892 0 9 3
a 578 985 0 1 43
a 578 26 0 7 20
a 578 879 0 4 15
a 578 951 0 6 38
a 578 300 0 5 5
a 578 928 0 7 24
a 578 383 0 8 13
a 595 1132 0 855 50
a 595 646 0 2 31
a 595 904 0 9 5
a 595 586 0 6 42
a 595 1199 0 10 6
a 595 700 0 2 6
a 595 220 0 5 24
a 596 769 0 855 11
a 596 542 0 3 6
a 596 850 0 4 23
a 596 533 0 8 8
a 596 933 0 1 46
a 596 31 0 8 30
a 596 410 0 10 26
a 596 910 0 8 10
a 596 940 0 9 50
a 596 1038 0 2 36
a 596 256 0 10 17
a 596 657 0 6 32
a 601 27 0 855 50
a 601 62 0 6 17
a 601 543 0 9 44
a 601 395 0 7 25
a 601 528 0 4 27
a 601 91 0 9 18
a 601 637 0 10 32
a 601 825 0 10 7
a 601 15 0 4 4
a 601 714 0 8 49
a 601 409 0 9 45
a 601 626 0 2 41
a 601 985 0 5 33
a 601 159 0 8 41
a 602 931 0 855 38
a 602 210 0 5 46
a 602 592 0 6 13
a 623 1184 0 855 50
a 623 809 0 7 34
a 623 558 0 6 30
a 623 338 0 4 48
a 623 1103 0 5 49
a 623 319 0 6 30
a 623 531 0 4 15
a 623 613 0 9 44
a 623 161 0 10 25
a 623 1074 0 7 28
a 623 450 0 10 15
a 634 167 0 855 12
a 634 797 0 4 35
a 634 787 0 10 33
a 634 476 0 2 11
a 634 338 0 4 39
a 648 574 0 855 50
a 648 500 0 9 18
a 648 25 0 5 2
a 648 112 0 1 8
a 648 935 0 7 6
a 648 221 0 3 14
a 648 607 0 6 4
a 648 283 0 7 10
a 648 552 0 6 10
a 648 105 0 9 36
a 648 392 0 2 19
a 650 967 0 855 2
a 650 649 0 2 31
a 650 553 0 8 18
a 650 844 0 10 22
a 650 684 0 8 24
a 650 71 0 2 10
a 650 527 0 10 36
a 650 1037 0 2 29
a 650 368 0 5 42
a 650 641 0 10 14
a 650 551 0 2 9
a 650 850 0 8 9
a 650 436 0 2 40
a 650 636 0 10 26
a 659 548 0 855 50
a 659 872 0 6 32
a 659 1188 0 6 42
a 659 751 0 1 31
a 662 576 0 855 50
a 662 783 0 5 1
a 665 1145 0 855 50
a 665 910 0 8 29
a 665 203 0 4 28
a 665 753 0 7 12
a 665 995 0 3 24
a 665 1047 0 4 15
a 665 296 0 8 9
a 665 870 0 2 25
a 665 536 0 7 19
a 665 144 0 4 7
a 665 1020 0 2 21
a 665 120 0 1 9
a 665 57 0 10 48
a 673 233 0 855 47
a 673 331 0 8 9
a 673 441 0 1 13
a 673 908 0 3 44
a 692 887 0 855 50
a 692 401 0 7 12
a 692 704 0 6 36
a 692 151 0 10 28
a 692 504 0 7 42
a 692 711 0 4 1
a 692 462 0 7 12
a 701 884 0 855 1
a 701 801 0 4 24
a 701 859 0 1 6
a 701 476 0 10 37
a 701 784 0 9 31
a 701 470 0 3 25
a 701 976 0 6 36
a 701 262 0 10 19
a 701 498 0 10 14
a 701 1002 0 8 50
a 701 237 0 7 40
a 701 544 0 9 17
a 706 701 0 855 50
a 706 314 0 6 27
a 706 1078 0 8 1
a 706 1021 0 8 46
a 706 75 0 9 33
a 706 286 0 4 35
a 706 131 0 5 22
a 706 728 0 9 2
a 706 698 0 7 32
a 719 662 0 855 3
a 719 762 0 10 50
a 719 585 0 6 12
a 719 157 0 9 14
a 719 1017 0 6 38
a 719 357 0 3 22
a 719 69 0 2 36
a 719 204 0 4 25
a 719 697 0 8 3
a 729 453 0 855 50
a 729 658 0 1 49
a 729 381 0 9 10
a 729 735 0 7 13
a 729 791 0 9 21
a 733 188 0 855 29
a 733 88 0 4 20
a 733 435 0 5 14
a 733 802 0 3 48
a 733 1146 0 4 47
a 733 1037 0 5 42
a 733 86 0 6 50
a 733 102 0 4 31
a 733 631 0 5 11
a 733 1156 0 10 5
a 733 45 0 8 7
a 747 221 0 855 29
a 747 411 0 1 29
a 747 655 0 6 48
a 747 1039 0 6 46
a 747 1104 0 8 30
a 747 855 0 9 23
a 747 627 0 10 17
a 747 36 0 2 12
a 747 335 0 7 6
a 747 528 0 8 35
a 747 273 0 3 39
a 747 650 0 8 18
a 760 1169 0 855 50
a 760 40 0 10 7
a 760 425 0 8 14
a 760 720 0 5 42
a 760 939 0 9 38
a 760 848 0 10 34
a 760 826 0 6 1
a 760 918 0 2 46
a 760 51 0 5 21
a 760 119 0 9 15
a 760 976 0 3 17
a 760 1183 0 3 11
a 760 380 0 3 48
a 760 584 0 3 19
a 769 1196 0 855 50
a 769 424 0 4 40
a 769 841 0 5 23
a 769 347 0 4 50
a 769 737 0 9 36
a 789 90 0 855 50
a 789 1199 0 7 39
a 789 1012 0 7 10
a 789 175 0 7 6
a 789 70 0 1 20
a 789 970 0 1 36
a 789 913 0 6 17
a 806 896 0 855 50
a 806 269 0 8 18
a 806 1109 0 2 39
a 806 714 0 2 5
a 806 1185 0 10 42
a 806 1104 0 2 14
a 806 470 0 6 30
a 806 1198 0 6 28
a 806 856 0 10 45
a 808 94 0 855 44
a 808 1012 0 9 23
a 809 451 0 855 50
a 809 648 0 4 19
a 827 205 0 855 50
a 827 985 0 10 30
a 827 395 0 9 16
a 827 1013 0 1 7
a 827 509 0 8 45
a 827 1083 0 5 31
a 827 479 0 6 50
a 827 320 0 3 34
a 827 169 0 7 10
a 844 224 0 855 50
a 844 603 0 9 40
a 844 967 0 3 38
a 844 1105 0 7 38
a 844 682 0 1 40
a 844 863 0 4 38
a 844 295 0 4 19
a 844 1181 0 2 20
a 844 43 0 9 1
a 844 379 0 8 35
a 844 429 0 1 13
a 844 112 0 6 33
a 845 1049 0 855 25
a 845 862 0 10 44
a 845 397 0 10 31
a 845 410 0 7 45
a 845 338 0 10 17
a 845 310 0 5 12
a 845 1068 0 6 31
a 845 421 0 4 23
a 845 317 0 2 31
a 845 761 0 9 21
a 845 345 0 2 14
a 845 58 0 3 30
a 845 1007 0 9 23
a 860 1092 0 855 50
a 860 126 0 3 10
a 860 934 0 1 11
a 860 527 0 1 35
a 860 1057 0 8 45
a 860 1139 0 7 17
a 860 519 0 1 46
a 860 769 0 7 17
a 860 695 0 9 48
a 860 348 0 2 47
a 860 1093 0 3 38
a 860 937 0 5 25
a 860 465 0 2 4
a 860 1040 0 1 30
a 866 1038 0 855 50
a 866 329 0 5 39
a 866 103 0 7 49
a 866 1199 0 1 6
a 866 572 0 8 24
a 866 268 0 3 19
a 866 705 0 5 26
a 866 863 0 5 38
a 869 623 0 855 30
a 869 335 0 2 22
a 876 706 0 855 42
a 876 178 0 3 48
a 884 67 0 855 50
a 884 900 0 1 14
a 887 729 0 855 5
a 887 418 0 3 34
a 887 396 0 2 22
a 887 278 0 8 4
a 887 298 0 4 27
a 887 961 0 1 12
a 887 435 0 6 40
a 887 169 0 1 4
a 887 1015 0 2 15
a 896 369 0 855 50
a 896 415 0 7 11
a 896 655 0 3 2
a 896 933 0 9 9
a 896 740 0 2 44
a 896 27 0 7 35
a 931 1188 0 855 50
a 931 934 0 5 18
a 931 210 0 6 43
a 931 814 0 3 20
a 931 308 0 8 12
a 931 87 0 10 40
a 931 252 0 7 25
a 931 63 0 2 44
a 931 1104 0 1 34
a 931 642 0 8 2
a 950 391 0 855 50
a 950 176 0 9 48
a 950 193 0 4 43
a 950 466 0 5 19
a 950 31 0 9 47
a 950 928 0 6 24
a 950 1131 0 4 5
a 950 255 0 9 48
a 950 891 0 3 8
a 950 557 0 10 17
a 967 1080 0 855 50
a 967 538 0 1 39
a 967 1001 0 5 28
a 967 242 0 8 9
a 967 554 0 6 26
a 967 985 0 7 2
a 967 1058 0 6 21
a 967 838 0 7 43
a 967 490 0 9 21
a 967 491 0 5 27
a 967 527 0 6 4
a 967 694 0 6 6
a 967 1124 0 7 48
a 967 163 0 10 26
a 967 769 0 4 32
a 978 572 0 855 28
a 978 341 0 5 8
a 978 169 0 5 1
a 978 1013 0 2 6
a 978 458 0 1 48
a 978 145 0 4 31
a 978 330 0 10 48
a 978 413 0 8 40
a 978 236 0 5 19
a 978 436 0 10 17
a 978 408 0 7 20
a 978 732 0 7 43
a 993 827 0 855 50
a 993 462 0 4 9
a 993 1093 0 7 24
a 993 739 0 5 21
a 993 1184 0 10 3
a 993 839 0 6 48
a 999 302 0 855 43
a 999 668 0 4 6
a 999 624 0 8 36
a 999 425 0 5 36
a 999 647 0 1 47
a 999 660 0 5 45
a 999 442 0 7 30
a 999 517 0 4 19
a 999 808 0 8 25
a 999 778 0 7 15
a 999 272 0 3 31
a 999 35 0 3 9
a 1031 602 0 855 11
a 1031 476 0 1 19
a 1031 897 0 1 8
a 1031 1165 0 3 14
a 1031 879 0 7 5
a 1031 1071 0 4 34
a 1031 553 0 9 47
a 1031 84 0 5 38
a 1031 936 0 8 42
a 1038 359 0 855 50
a 1038 771 0 4 20
a 1038 746 0 1 31
a 1038 1130 0 9 49
a 1038 464 0 7 19
a 1038 130 0 3 27
a 1038 571 0 8 1
a 1038 630 0 7 11
a 1038 780 0 1 29
a 1038 567 0 1 40
a 1038 632 0 7 25
a 1038 229 0 6 3
a 1038 548 0 8 31
a 1039 63 0 855 1
a 1039 940 0 1 38
a 1043 1113 0 855 11
a 1043 1068 0 10 50
a 1043 927 0 10 45
a 1049 596 0 855 23
a 1049 47 0 6 18
a 1049 549 0 4 13
a 1049 275 0 9 45
a 1049 231 0 1 25
a 1049 886 0 1 42
a 1049 1091 0 3 19
a 1049 456 0 6 20
a 1080 866 0 855 50
a 1080 1050 0 2 11
a 1080 403 0 5 46
a 1080 268 0 7 14
a 1080 732 0 3 9
a 1086 51 0 855 40
a 1086 323 0 1 9
a 1092 112 0 855 50
a 1092 357 0 10 47
a 1092 963 0 8 47
a 1092 84 0 7 49
a 1092 397 0 5 7
a 1092 28 0 6 17
a 1092 887 0 5 1
a 1092 554 0 1 22
a 1107 195 0 855 50
a 1107 1006 0 2 42
a 1107 788 0 6 25
a 1107 204 0 9 20
a 1107 576 0 8 43
a 1107 1053 0 3 3
a 1107 214 0 6 47
a 1107 1113 0 1 33
a 1107 1171 0 9 2
a 1107 866 0 1 2
a 1107 1157 0 4 9
a 1107 176 0 9 28
a 1107 155 0 4 47
a 1109 232 0 855 46
a 1109 162 0 5 25
a 1109 1054 0 8 31
a 1109 529 0 5 10
a 1109 249 0 10 48
a 1112 1086 0 855 50
a 1112 528 0 10 5
a 1112 677 0 9 41
a 1113 659 0 855 50
a 1113 259 0 1 30
a 1113 86 0 4 33
a 1113 534 0 10 32
a 1113 1132 0 2 42
a 1113 1008 0 8 19
a 1113 398 0 6 11
a 1113 704 0 4 48
a 1113 1059 0 4 4
a 1113 1095 0 6 17
a 1113 739 0 3 27
a 1113 87 0 9 7
a 1115 733 0 855 50
a 1115 307 0 7 5
a 1115 521 0 6 6
a 1115 1099 0 6 27
a 1115 1135 0 4 21
a 1115 1146 0 5 19
a 1115 562 0 3 49
a 1115 843 0 9 33
a 1115 401 0 1 12
a 1115 725 0 9 1
a 1115 216 0 9 16
a 1115 130 0 5 23
a 1118 1109 0 855 50
a 1118 940 0 10 38
a 1118 376 0 8 6
a 1118 420 0 9 2
a 1118 1191 0 8 39
a 1132 1043 0 855 50
a 1132 523 0 1 15
a 1132 519 0 7 42
a 1132 672 0 4 40
a 1132 567 0 9 40
a 1132 270 0 9 16
a 1132 807 0 6 37
a 1132 644 0 7 49
a 1132 1122 0 1 47
a 1132 676 0 4 4
a 1132 437 0 5 7
a 1132 81 0 1 6
a 1134 648 0 855 50
a 1134 93 0 2 20
a 1134 783 0 10 44
a 1134 423 0 2 1
a 1134 1000 0 1 32
a 1134 655 0 3 22
a 1134 1196 0 7 6
a 1134 661 0 6 43
a 1145 356 0 855 20
a 1145 200 0 8 47
a 1145 77 0 9 13
a 1145 866 0 3 23
a 1145 584 0 2 47
a 1145 14 0 2 42
a 1145 1167 0 7 34
a 1145 848 0 3 24
a 1146 202 0 855 50
a 1146 96 0 5 5
a 1146 798 0 1 21
a 1146 501 0 4 17
a 1146 1103 0 8 19
a 1146 998 0 10 39
a 1146 72 0 7 2
a 1169 806 0 855 49
a 1169 277 0 8 23
a 1169 1079 0 4 22
a 1169 77 0 9 45
a 1169 236 0 10 15
a 1169 299 0 4 20
a 1169 944 0 4 16
a 1172 601 0 855 50
a 1172 932 0 2 16
a 1172 615 0 1 47
a 1172 623 0 5 24
a 1174 634 0 855 50
a 1174 418 0 6 49
a 1182 46 0 855 41
a 1182 743 0 2 41
a 1182 584 0 7 5
a 1182 52 0 3 21
a 1182 1170 0 8 23
a 1182 579 0 2 30
a 1182 977 0 1 4
a 1182 1165 0 7 32
a 1182 81 0 10 38
a 1182 788 0 5 15
a 1182 775 0 4 18
a 1182 975 0 5 12
a 1182 1176 0 3 16
a 1182 568 0 9 10
a 1184 993 0 855 17
a 1184 121 0 2 14
a 1184 1028 0 4 40
a 1184 956 0 6 13
a 1184 1048 0 3 3
a 1188 1112 0 855 50
a 1188 24 0 1 50
a 1188 1101 0 1 21
a 1188 95 0 3 34
a 1188 1006 0 10 37
a 1188 757 0 5 17
a 1188 1074 0 5 14
a 1188 637 0 3 38
a 1188 613 0 1 13
a 1188 474 0 3 47
a 1188 902 0 4 39
a 1188 663 0 1 18
a 1188 910 0 3 7
a 4 622 0 145 20
a 4 935 0 10 44
a 4 137 0 9 22
a 4 974 0 2 42
a 4 34 0 8 38
a 4 929 0 5 49
a 4 464 0 2 30
a 4 355 0 6 47
a 4 1127 0 10 9
a 4 1087 0 2 2
a 4 843 0 3 35
a 4 1113 0 3 12
a 29 240 0 145 14
a 29 952 0 8 37
a 29 937 0 10 2
a 29 161 0 4 16
a 29 974 0 8 19
a 29 144 0 4 32
a 29 1123 0 5 31
a 29 160 0 7 10
a 29 1053 0 10 14
a 29 218 0 10 39
a 36 1083 0 145 2
a 36 1017 0 8 43
a 36 266 0 3 19
a 36 131 0 7 18
a 36 955 0 5 1
a 36 512 0 6 11
a 36 1085 0 1 10
a 36 557 0 1 40
a 36 1058 0 10 14
a 60 316 0 145 50
a 60 958 0 9 49
a 60 1097 0 1 2
a 60 578 0 7 20
a 60 489 0 4 18
a 60 198 0 7 30
a 76 824 0 145 50
a 76 534 0 7 24
a 76 608 0 2 19
a 83 105 0 145 50
a 83 965 0 7 6
a 83 307 0 8 33
a 83 483 0 4 43
a 83 880 0 6 2
a 83 819 0 6 41
a 83 637 0 9 7
a 83 859 0 5 38
a 83 469 0 10 36
a 83 495 0 9 43
a 83 264 0 3 5
a 83 192 0 1 27
a 83 763 0 9 34
a 88 173 0 145 32
a 88 160 0 9 41
a 88 1006 0 4 50
a 88 1021 0 9 48
a 88 698 0 6 31
a 88 788 0 9 47
a 88 1005 0 2 48
a 88 761 0 10 29
a 88 682 0 4 13
a 88 680 0 1 13
a 88 871 0 8 38
a 89 854 0 145 19
a 89 1104 0 3 2
a 89 598 0 9 12
a 89 415 0 7 38
a 105 254 0 145 38
a 105 280 0 2 5
a 105 555 0 8 50
a 105 708 0 6 8
a 105 540 0 3 46
a 105 591 0 9 9
a 105 934 0 10 15
a 105 422 0 7 40
a 105 901 0 10 8
a 105 693 0 3 43
a 105 13 0 2 4
a 105 645 0 10 13
a 105 738 0 3 29
a 105 992 0 1 11
a 105 859 0 9 2
a 110 592 0 145 50
a 110 399 0 6 46
a 110 1140 0 5 29
a 110 228 0 4 34
a 110 755 0 2 41
a 110 112 0 3 32
a 110 1058 0 5 38
a 110 402 0 2 43
a 110 317 0 5 35
a 110 694 0 10 16
a 126 1011 0 145 40
a 126 507 0 7 1
a 126 1081 0 8 48
a 126 56 0 4 42
a 126 954 0 6 11
a 126 493 0 4 8
a 129 1028 0 145 50
a 129 292 0 2 40
a 129 1001 0 2 5
a 129 245 0 3 22
a 147 534 0 145 50
a 147 775 0 10 11
a 147 1121 0 3 33
a 150 611 0 145 50
a 150 557 0 1 34
a 150 311 0 10 27
a 150 904 0 6 10
a 150 588 0 4 31
a 150 838 0 4 34
a 150 269 0 2 18
a 150 1177 0 10 15
a 151 686 0 145 44
a 151 832 0 4 15
a 155 147 0 145 50
a 155 795 0 8 17
a 155 363 0 10 22
a 155 468 0 9 19
a 155 67 0 1 40
a 156 834 0 145 13
a 156 118 0 10 33
a 156 745 0 3 8
a 156 211 0 3 2
a 156 837 0 4 35
a 156 148 0 2 37
a 156 466 0 7 3
a 156 256 0 7 3
a 156 759 0 2 27
a 156 147 0 9 11
a 156 1019 0 9 30
a 156 465 0 8 6
a 159 150 0 145 19
a 159 610 0 3 38
a 159 406 0 10 9
a 159 627 0 10 42
a 159 1009 0 8 36
a 159 141 0 2 32
a 159 697 0 1 34
a 159 948 0 2 2
a 159 228 0 3 23
a 159 123 0 6 6
a 159 844 0 6 13
a 159 515 0 4 27
a 160 1178 0 145 50
a 160 599 0 3 15
a 160 963 0 8 25
a 160 1094 0 4 13
a 173 252 0 145 3
a 173 73 0 8 30
a 173 451 0 5 40
a 173 447 0 9 49
a 173 872 0 7 39
a 173 835 0 2 41
a 173 876 0 8 50
a 173 783 0 4 42
a 173 1109 0 7 17
a 173 741 0 10 49
a 175 88 0 145 50
a 175 1018 0 8 32
a 175 617 0 10 31
a 175 198 0 2 30
a 175 989 0 6 24
a 175 266 0 3 28
a 175 94 0 10 34
a 175 451 0 4 22
a 175 1098 0 10 22
a 175 470 0 1 33
a 175 593 0 10 36
a 179 347 0 145 45
a 179 76 0 9 24
a 179 421 0 1 39
a 179 1047 0 1 42
a 179 82 0 9 42
a 179 703 0 2 40
a 179 1056 0 6 11
a 179 119 0 4 33
a 179 587 0 5 26
a 179 281 0 4 36
a 182 156 0 145 30
a 182 347 0 2 33
a 182 852 0 3 40
a 182 1125 0 9 32
a 182 1174 0 1 43
a 182 904 0 5 23
a 220 151 0 145 22
a 220 464 0 5 35
a 220 1159 0 3 28
a 220 172 0 5 13
a 220 300 0 9 32
a 220 666 0 8 45
a 220 370 0 6 11
a 220 163 0 8 16
a 220 439 0 3 9
a 220 462 0 4 1
a 220 58 0 1 18
a 220 1160 0 10 26
a 240 1142 0 145 50
a 240 546 0 1 35
a 240 286 0 9 20
a 251 555 0 145 50
a 251 783 0 6 17
a 251 572 0 4 1
a 251 799 0 7 45
a 251 834 0 8 34
a 252 787 0 145 49
a 252 200 0 8 13
a 252 617 0 3 38
a 252 338 0 6 14
a 252 174 0 9 2
a 252 522 0 7 12
a 252 32 0 3 32
a 252 712 0 2 4
a 252 886 0 5 23
a 252 416 0 6 32
a 252 749 0 5 45
a 253 543 0 145 50
a 253 691 0 4 10
a 253 797 0 6 46
a 253 767 0 6 39
a 253 1148 0 9 26
a 253 123 0 2 2
a 253 391 0 7 36
a 253 226 0 8 33
a 253 345 0 5 50
a 254 220 0 145 43
a 254 623 0 10 35
a 254 794 0 8 34
a 254 632 0 10 2
a 254 818 0 2 15
a 273 781 0 145 18
a 273 73 0 10 8
a 273 819 0 7 38
a 273 972 0 7 32
a 273 848 0 5 44
a 274 722 0 145 6
a 274 966 0 3 31
a 282 384 0 145 34
a 282 581 0 5 19
a 282 385 0 7 3
a 282 398 0 10 49
a 282 1086 0 10 35
a 282 457 0 5 36
a 282 935 0 9 45
a 282 74 0 6 26
a 282 216 0 5 37
a 282 1105 0 1 12
a 282 151 0 7 1
a 282 1164 0 2 35
a 282 750 0 6 26
a 282 40 0 4 3
a 288 303 0 145 50
a 288 276 0 1 14
a 288 1134 0 3 25
a 288 495 0 8 18
a 288 1127 0 7 23
a 288 737 0 3 30
a 288 39 0 7 25
a 288 906 0 9 31
a 288 155 0 10 47
a 291 36 0 145 33
a 291 728 0 3 39
a 291 746 0 1 12
a 301 288 0 145 37
a 301 120 0 4 19
a 301 183 0 1 34
a 301 936 0 1 20
a 301 510 0 5 33
a 301 285 0 10 18
a 301 1013 0 2 32
a 301 636 0 2 40
a 301 861 0 2 32
a 301 270 0 1 29
a 301 262 0 2 21
a 301 314 0 2 25
a 301 817 0 1 28
a 301 601 0 3 19
a 303 348 0 145 50
a 303 956 0 3 6
a 303 1033 0 3 7
a 303 665 0 7 42
a 303 555 0 8 49
a 303 173 0 9 48
a 303 1200 0 5 25
a 303 236 0 8 44
a 303 165 0 9 20
a 303 451 0 9 31
a 303 981 0 9 27
a 303 235 0 2 13
a 306 826 0 145 50
a 306 742 0 7 40
