c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 55 299 0 89 200
a 55 40 0 5 23
a 55 62 0 6 139
a 55 63 0 5 118
a 59 184 0 89 200
a 59 40 0 6 195
a 59 203 0 10 158
a 59 162 0 9 146
a 59 137 0 2 55
a 59 197 0 4 192
a 59 80 0 4 68
a 62 151 0 89 110
a 62 147 0 8 163
a 62 176 0 7 104
a 62 88 0 5 54
a 62 260 0 4 97
a 62 65 0 3 127
a 89 124 0 89 200
a 89 253 0 10 27
a 89 298 0 2 83
a 89 202 0 5 152
a 89 52 0 4 78
a 109 186 0 89 200
a 109 38 0 6 9
a 109 239 0 5 136
a 109 247 0 2 104
a 109 34 0 9 132
a 109 103 0 10 85
a 109 72 0 8 157
a 109 165 0 8 67
a 109 191 0 9 77
a 109 229 0 8 87
a 117 55 0 89 200
a 117 254 0 6 89
a 117 75 0 6 188
a 117 279 0 7 42
a 117 199 0 9 125
a 121 62 0 89 200
a 121 250 0 9 171
a 124 230 0 89 200
a 124 268 0 7 147
a 124 294 0 10 165
a 124 69 0 1 59
a 124 77 0 2 92
a 126 289 0 89 172
a 126 25 0 8 115
a 126 297 0 9 193
a 126 243 0 9 3
a 126 296 0 10 99
a 126 76 0 9 4
a 126 88 0 4 16
a 126 49 0 6 109
a 126 21 0 8 78
a 126 263 0 7 131
a 134 27 0 89 200
a 134 69 0 7 79
a 143 246 0 89 200
a 143 167 0 9 112
a 143 93 0 10 189
a 143 108 0 9 85
a 143 257 0 2 159
a 143 142 0 7 38
a 143 135 0 6 88
a 143 145 0 9 192
a 143 278 0 6 8
a 151 217 0 89 200
a 151 90 0 1 82
a 151 22 0 1 172
a 151 117 0 5 109
a 151 213 0 3 146
a 151 218 0 9 19
a 151 17 0 9 151
a 151 141 0 5 135
a 151 202 0 10 137
a 155 231 0 89 46
a 155 297 0 2 96
a 155 227 0 7 96
a 155 10 0 1 74
a 155 295 0 7 16
a 155 82 0 5 190
a 158 212 0 89 11
a 158 69 0 7 56
a 184 126 0 89 31
a 184 18 0 10 103
a 184 100 0 10 46
a 186 28 0 89 200
a 186 216 0 6 190
a 186 105 0 8 84
a 186 202 0 4 167
a 186 151 0 4 121
a 186 243 0 1 151
a 186 168 0 6 75
a 186 234 0 3 40
a 192 18 0 89 166
a 192 259 0 2 107
a 192 105 0 10 148
a 192 16 0 9 106
a 192 293 0 10 39
a 192 33 0 4 2
a 192 22 0 3 117
a 192 90 0 9 87
a 192 126 0 9 78
a 203 192 0 89 170
a 203 11 0 3 83
a 203 261 0 2 55
a 203 12 0 10 85
a 203 153 0 3 140
a 203 136 0 10 99
a 203 92 0 6 48
a 203 19 0 8 76
a 203 64 0 7 142
a 211 11 0 89 200
a 211 131 0 2 47
a 211 255 0 6 67
a 211 262 0 10 8
a 211 50 0 8 77
a 211 156 0 7 161
a 211 147 0 9 129
a 211 29 0 10 155
a 211 86 0 6 98
a 212 121 0 89 65
a 212 290 0 4 198
a 212 224 0 3 41
a 212 80 0 8 15
a 212 24 0 4 98
a 212 226 0 10 20
a 212 9 0 3 15
a 212 79 0 7 75
a 212 93 0 7 71
a 212 96 0 5 193
a 212 186 0 8 97
a 217 293 0 89 200
a 217 59 0 89 200
a 217 26 0 6 132
a 217 136 0 7 67
a 217 248 0 6 49
a 217 257 0 6 9
a 223 29 0 89 200
a 223 215 0 1 15
a 223 31 0 3 7
a 223 194 0 5 171
a 223 197 0 8 97
a 230 109 0 89 185
a 230 70 0 8 188
a 231 143 0 89 200
a 231 19 0 1 143
a 231 223 0 9 75
a 231 188 0 8 63
a 231 149 0 10 162
a 231 255 0 2 44
a 246 134 0 89 31
a 246 275 0 5 73
a 246 271 0 9 30
a 246 129 0 4 88
a 246 233 0 1 112
a 246 294 0 4 43
a 246 30 0 2 21
a 246 297 0 8 73
a 246 23 0 3 192
a 246 144 0 7 44
a 246 228 0 9 7
a 258 117 0 89 200
a 258 261 0 10 69
a 258 219 0 8 151
a 258 150 0 3 119
a 258 26 0 7 95
a 269 223 0 89 36
a 269 24 0 3 101
a 269 113 0 6 29
a 269 110 0 9 90
a 269 203 0 6 66
a 269 238 0 10 172
a 269 168 0 10 72
a 269 159 0 1 168
a 269 278 0 10 193
a 269 115 0 7 61
a 269 210 0 3 26
a 270 272 0 89 106
a 270 14 0 5 178
a 270 268 0 4 138
a 270 192 0 10 20
a 270 106 0 10 117
a 270 78 0 6 134
a 270 145 0 6 19
a 270 188 0 10 20
a 270 240 0 8 37
a 272 89 0 89 82
a 272 279 0 1 82
a 272 179 0 7 167
a 272 267 0 2 143
a 272 214 0 3 191
a 272 225 0 8 37
a 289 258 0 89 178
a 289 131 0 7 168
a 289 217 0 2 15
a 289 66 0 1 184
a 289 137 0 7 30
a 289 161 0 9 89
a 289 75 0 2 137
a 289 241 0 4 24
a 289 273 0 9 36
a 3 244 0 682 47
a 3 39 0 9 169
a 3 99 0 8 167
a 3 47 0 4 3
a 3 24 0 2 57
a 21 67 0 682 200
a 21 265 0 6 163
a 44 194 0 682 200
a 44 165 0 5 102
a 44 277 0 6 140
a 44 292 0 6 100
a 44 242 0 9 106
a 44 207 0 1 145
a 53 63 0 682 200
a 53 114 0 10 68
a 53 272 0 9 67
a 53 242 0 7 166
a 53 200 0 2 139
a 53 249 0 6 185
a 53 66 0 6 83
a 53 169 0 6 98
a 53 295 0 7 193
a 53 154 0 4 121
a 53 67 0 5 40
a 53 10 0 5 72
a 58 257 0 682 200
a 58 81 0 7 20
a 58 165 0 2 164
a 58 187 0 5 59
a 58 263 0 9 44
a 58 143 0 2 87
a 58 261 0 7 105
a 58 275 0 6 74
a 58 56 0 2 194
a 58 92 0 7 23
a 58 83 0 6 149
a 58 250 0 10 32
a 61 110 0 682 200
a 61 140 0 1 117
a 61 166 0 1 71
a 61 122 0 8 151
a 61 252 0 9 174
a 61 172 0 10 128
a 63 94 0 682 200
a 63 93 0 7 73
a 63 112 0 10 72
a 63 138 0 9 174
a 63 283 0 4 18
a 63 185 0 5 117
a 63 64 0 2 3
a 67 190 0 682 200
a 67 140 0 10 176
a 67 100 0 3 120
a 67 161 0 6 51
a 67 191 0 6 190
a 69 240 0 682 163
a 69 139 0 8 144
a 69 105 0 2 79
a 69 295 0 7 23
a 69 216 0 9 88
a 74 69 0 682 72
a 74 221 0 6 68
a 74 144 0 2 200
a 74 252 0 4 41
a 74 226 0 9 185
a 74 105 0 8 82
a 74 285 0 6 41
a 85 53 0 682 38
a 85 261 0 6 64
a 92 226 0 682 126
a 92 126 0 8 194
a 92 263 0 2 194
a 92 9 0 4 179
a 92 272 0 2 124
a 92 167 0 3 114
a 92 90 0 4 129
a 92 294 0 6 82
a 94 135 0 682 111
a 94 122 0 1 130
a 94 130 0 4 164
a 94 64 0 3 126
a 94 242 0 1 200
a 94 263 0 5 149
a 94 67 0 4 17
a 94 219 0 5 171
a 94 225 0 8 200
a 94 238 0 4 20
a 94 228 0 10 196
a 94 196 0 5 195
a 101 200 0 682 200
a 101 199 0 1 33
a 101 40 0 6 174
a 101 106 0 1 154
a 101 189 0 1 198
a 110 216 0 682 200
a 110 51 0 10 140
a 110 84 0 6 124
a 110 258 0 4 115
a 110 64 0 4 104
a 110 242 0 1 125
a 115 44 0 682 200
a 115 131 0 4 21
a 115 142 0 3 31
a 115 149 0 9 160
a 115 129 0 2 88
a 115 47 0 1 175
a 115 52 0 3 32
a 115 274 0 8 19
a 115 136 0 9 39
a 131 74 0 682 185
a 131 277 0 4 176
a 131 165 0 2 167
a 131 191 0 8 179
a 131 67 0 9 133
a 133 58 0 682 32
a 133 178 0 3 170
a 135 133 0 682 200
a 135 46 0 10 178
a 135 55 0 4 94
a 135 155 0 6 171
a 135 220 0 4 96
a 135 192 0 1 107
a 135 16 0 4 7
a 135 113 0 8 13
a 135 120 0 4 78
a 135 146 0 5 73
a 135 74 0 5 141
a 135 219 0 3 128
a 135 191 0 9 4
a 139 295 0 682 200
a 139 185 0 8 18
a 139 287 0 5 131
a 139 296 0 6 151
a 139 126 0 8 174
a 139 216 0 10 118
a 139 105 0 4 69
a 139 199 0 2 104
a 142 21 0 682 155
a 142 66 0 10 38
a 142 184 0 10 89
a 142 177 0 9 53
a 142 290 0 8 87
a 142 22 0 3 56
a 142 171 0 6 76
a 142 181 0 7 155
a 142 70 0 4 163
a 142 74 0 6 164
a 142 165 0 8 158
a 142 89 0 4 89
a 149 101 0 682 183
a 149 184 0 4 14
a 149 168 0 1 193
a 175 139 0 682 200
a 175 201 0 3 132
a 175 106 0 9 18
a 175 179 0 2 18
a 175 212 0 2 193
a 176 280 0 682 136
a 176 21 0 6 197
a 176 285 0 9 22
a 176 32 0 10 169
a 176 182 0 7 163
a 176 125 0 1 107
a 176 223 0 5 109
a 176 281 0 4 95
a 176 248 0 2 131
a 176 81 0 3 144
a 176 160 0 3 41
a 176 9 0 7 193
a 178 149 0 682 200
a 178 145 0 7 181
a 178 175 0 3 86
a 179 142 0 682 33
a 179 19 0 9 80
a 179 230 0 8 63
a 179 85 0 1 105
a 179 54 0 6 177
a 179 219 0 6 12
a 179 246 0 10 77
a 179 55 0 9 177
a 179 190 0 8 115
a 179 204 0 9 142
a 190 61 0 682 23
a 190 45 0 5 185
a 190 111 0 10 95
a 190 263 0 5 100
a 190 174 0 7 84
a 190 232 0 3 100
a 190 98 0 1 147
a 194 274 0 682 200
a 194 298 0 682 200
a 194 48 0 8 49
a 194 149 0 5 57
a 194 79 0 8 161
a 194 224 0 7 89
a 194 171 0 5 75
a 200 262 0 682 62
a 200 33 0 7 195
a 200 110 0 9 110
a 200 27 0 1 75
a 200 210 0 8 72
a 200 85 0 3 31
a 200 232 0 8 176
a 200 299 0 6 118
a 200 208 0 3 62
a 200 68 0 9 17
a 216 131 0 682 42
a 216 112 0 6 37
a 216 236 0 1 85
a 216 266 0 2 135
a 216 274 0 7 167
a 216 293 0 9 80
a 216 251 0 7 168
a 226 175 0 682 200
a 226 130 0 8 82
a 226 61 0 9 113
a 226 95 0 2 137
a 226 9 0 1 169
a 226 43 0 4 17
a 226 126 0 10 9
a 226 36 0 10 172
a 240 115 0 682 181
a 240 33 0 8 176
a 240 255 0 8 15
a 240 179 0 8 141
a 240 102 0 10 199
a 240 82 0 9 85
a 240 88 0 2 5
a 240 236 0 6 124
a 240 229 0 9 66
a 240 21 0 1 60
a 240 197 0 6 200
a 240 87 0 5 182
a 244 178 0 682 6
a 244 283 0 4 168
a 244 173 0 5 110
a 244 208 0 1 118
a 244 145 0 6 67
a 244 223 0 3 180
a 244 107 0 10 61
a 244 176 0 3 10
a 257 92 0 682 99
a 257 94 0 8 88
a 257 181 0 2 149
a 257 287 0 1 100
a 257 101 0 8 52
a 257 298 0 3 4
a 262 176 0 682 164
a 262 51 0 8 125
a 262 36 0 1 24
a 262 159 0 9 194
a 262 293 0 9 168
a 262 202 0 2 35
a 274 85 0 682 6
a 274 276 0 3 172
a 274 116 0 3 19
a 274 185 0 7 154
a 280 179 0 682 127
a 280 220 0 10 38
a 280 264 0 4 125
a 280 213 0 5 24
a 4 15 0 784 200
a 4 63 0 7 161
a 4 36 0 8 134
a 4 93 0 8 181
a 4 115 0 6 108
a 4 272 0 5 148
a 4 88 0 7 79
a 4 24 0 10 186
a 4 189 0 7 136
a 4 201 0 8 70
a 4 170 0 3 85
a 4 39 0 1 20
a 15 34 0 784 138
a 15 17 0 8 141
a 15 298 0 2 21
a 15 154 0 4 42
a 15 113 0 10 188
a 15 205 0 5 80
a 15 62 0 4 3
a 15 97 0 7 148
a 15 118 0 4 77
a 15 242 0 6 175
a 15 132 0 7 133
a 15 292 0 4 85
a 32 281 0 784 200
a 32 135 0 2 176
a 32 199 0 5 54
a 32 139 0 9 33
a 32 142 0 10 132
a 32 61 0 6 100
a 32 249 0 3 119
a 32 149 0 7 57
a 32 144 0 5 84
a 32 272 0 10 96
a 32 259 0 6 115
a 34 264 0 784 2
a 34 145 0 4 152
a 34 16 0 3 112
a 34 137 0 2 147
a 34 272 0 4 79
a 34 106 0 2 200
a 34 53 0 1 29
a 34 21 0 1 54
a 34 40 0 7 83
a 34 17 0 3 170
a 34 86 0 2 198
a 34 262 0 6 181
a 38 283 0 784 200
a 38 35 0 1 116
a 39 113 0 784 169
a 39 146 0 7 58
a 39 116 0 10 184
a 39 180 0 9 86
a 39 123 0 1 162
a 39 173 0 10 117
a 39 47 0 6 120
a 39 263 0 6 2
a 39 212 0 6 121
a 39 221 0 4 154
a 39 50 0 10 157
a 39 145 0 4 156
a 56 79 0 784 200
a 56 54 0 8 179
a 56 72 0 2 21
a 56 53 0 4 59
a 56 273 0 8 198
a 56 41 0 4 114
a 56 275 0 7 139
a 56 209 0 9 71
a 56 186 0 3 150
a 66 296 0 784 136
a 66 198 0 8 39
a 66 36 0 2 64
a 66 228 0 3 162
a 66 207 0 5 26
a 66 254 0 7 59
a 66 26 0 10 5
a 66 52 0 3 168
a 66 271 0 2 173
a 66 273 0 7 83
a 66 249 0 7 80
a 73 196 0 784 10
a 73 294 0 5 149
a 73 38 0 7 153
a 73 82 0 1 88
a 73 145 0 2 69
a 73 180 0 5 67
a 73 114 0 1 146
a 79 39 0 784 200
a 79 114 0 8 90
a 79 62 0 5 184
a 79 188 0 9 101
a 79 198 0 4 30
a 79 219 0 4 101
a 80 237 0 784 200
a 80 177 0 8 71
a 80 244 0 10 28
a 80 68 0 2 93
a 80 67 0 10 7
a 80 252 0 5 128
a 80 110 0 7 135
a 81 138 0 784 200
a 81 251 0 7 30
a 81 78 0 3 29
a 82 38 0 784 35
a 82 256 0 7 61
a 82 300 0 1 190
a 82 113 0 7 80
a 82 243 0 7 28
a 90 132 0 784 200
a 90 111 0 4 134
a 90 129 0 2 11
a 90 233 0 5 89
a 90 246 0 7 185
a 90 54 0 5 47
a 90 147 0 2 86
a 106 73 0 784 145
a 106 227 0 6 72
a 106 273 0 8 135
a 106 272 0 5 145
a 106 16 0 9 157
a 106 280 0 1 166
a 106 72 0 3 194
a 106 230 0 4 47
a 112 120 0 784 200
a 112 50 0 8 6
a 112 184 0 2 165
a 112 171 0 4 130
a 112 212 0 2 103
a 112 270 0 4 24
a 112 94 0 2 113
a 112 183 0 10 111
a 112 14 0 9 19
a 112 42 0 7 163
a 113 288 0 784 200
a 113 30 0 9 65
a 113 94 0 5 91
a 113 21 0 10 96
a 113 51 0 4 187
a 113 279 0 4 88
a 113 268 0 10 103
a 113 211 0 6 30
a 113 153 0 5 76
a 113 206 0 7 88
a 113 14 0 2 179
a 120 249 0 784 96
a 120 207 0 10 85
a 120 238 0 2 67
a 120 85 0 5 72
a 120 258 0 3 42
a 120 168 0 9 54
a 120 63 0 3 86
a 120 51 0 1 193
a 120 122 0 1 87
a 120 114 0 10 165
a 120 175 0 2 17
a 125 141 0 784 127
a 125 155 0 5 161
a 125 32 0 9 32
a 125 14 0 2 47
a 125 122 0 2 44
a 125 195 0 3 59
a 125 42 0 6 27
a 125 219 0 5 183
a 125 267 0 4 46
a 125 145 0 2 132
a 125 73 0 10 105
a 125 234 0 2 111
a 132 82 0 784 124
a 132 102 0 1 18
a 132 186 0 6 183
a 138 148 0 784 154
a 138 204 0 3 79
a 138 210 0 4 73
a 138 269 0 1 152
a 138 31 0 5 84
a 138 213 0 1 137
a 138 198 0 5 12
a 138 197 0 10 146
a 138 49 0 7 116
a 138 161 0 3 38
a 138 180 0 7 173
a 138 93 0 10 185
a 141 202 0 784 170
a 141 146 0 6 64
a 141 144 0 1 63
a 141 16 0 7 38
a 141 205 0 1 111
a 141 267 0 2 96
a 141 184 0 5 104
a 141 240 0 2 177
a 141 162 0 5 168
a 148 273 0 784 200
a 148 84 0 9 13
a 148 108 0 3 118
a 148 99 0 9 189
a 148 45 0 3 33
a 148 81 0 9 157
a 148 186 0 10 101
a 148 232 0 6 23
a 148 86 0 3 108
a 148 291 0 4 43
a 157 81 0 784 72
a 157 49 0 7 75
a 157 74 0 7 158
a 157 243 0 5 18
a 157 295 0 2 123
a 157 22 0 9 110
a 157 166 0 3 48
a 157 293 0 6 24
a 157 221 0 3 85
a 196 275 0 784 200
a 196 198 0 8 116
a 196 18 0 8 19
a 196 86 0 3 8
a 196 148 0 5 84
a 196 220 0 2 26
a 196 129 0 3 2
a 196 61 0 3 144
a 196 230 0 7 94
a 196 280 0 9 149
a 196 266 0 4 38
a 196 176 0 9 103
a 202 261 0 784 27
a 202 147 0 5 196
a 202 281 0 9 86
a 202 106 0 8 103
a 202 146 0 1 18
a 202 211 0 3 25
a 202 270 0 8 127
a 202 176 0 1 2
a 209 213 0 784 200
a 209 214 0 1 88
a 209 35 0 6 152
a 209 212 0 2 79
a 209 9 0 6 112
a 209 243 0 7 73
a 209 280 0 3 41
a 209 252 0 1 6
a 213 125 0 784 19
a 213 72 0 4 178
a 213 89 0 1 113
a 213 283 0 7 77
a 213 20 0 3 88
a 213 90 0 8 142
a 213 61 0 5 151
a 213 219 0 7 78
a 213 64 0 10 141
a 237 32 0 784 40
a 237 174 0 9 112
a 237 33 0 9 74
a 237 139 0 2 66
a 237 200 0 9 43
a 237 90 0 9 89
a 249 80 0 784 200
a 249 33 0 8 127
a 249 298 0 9 190
a 249 295 0 7 185
a 249 246 0 4 194
a 249 119 0 2 187
a 249 269 0 4 95
a 249 134 0 6 89
a 249 69 0 8 139
a 259 90 0 784 200
a 259 183 0 8 3
a 259 116 0 10 18
a 259 291 0 3 56
a 259 281 0 3 169
a 259 161 0 8 98
a 259 227 0 1 65
a 259 167 0 2 194
a 259 200 0 10 71
a 259 189 0 10 198
a 261 157 0 784 200
a 261 132 0 7 161
a 261 115 0 8 68
a 261 127 0 8 46
a 261 292 0 6 5
a 261 268 0 7 90
a 261 196 0 5 180
a 261 48 0 2 167
a 261 234 0 9 104
a 264 259 0 784 200
a 264 48 0 5 160
a 264 72 0 6 183
a 264 14 0 5 119
a 264 268 0 2 21
a 267 56 0 784 200
a 267 294 0 784 200
a 267 244 0 9 16
a 267 129 0 6 128
a 267 81 0 3 101
a 267 255 0 7 41
a 267 265 0 3 197
a 267 68 0 7 177
a 267 135 0 7 14
a 267 41 0 10 127
a 267 288 0 2 78
a 267 94 0 9 195
a 273 112 0 784 200
a 273 233 0 7 60
a 273 28 0 1 115
a 273 231 0 6 166
a 273 110 0 10 28
a 273 177 0 3 20
a 273 267 0 5 25
a 273 289 0 1 160
a 275 209 0 784 200
a 275 92 0 6 180
a 275 206 0 5 19
a 275 111 0 9 183
a 275 26 0 10 112
a 275 190 0 1 27
a 275 100 0 9 145
a 275 13 0 8 134
a 275 82 0 2 5
a 275 256 0 5 177
a 281 267 0 784 200
a 281 105 0 4 129
a 283 106 0 784 73
a 283 94 0 8 159
a 283 40 0 9 157
a 283 160 0 3 63
a 283 97 0 3 114
a 283 101 0 8 20
a 283 296 0 9 40
a 288 66 0 784 200
a 288 145 0 1 177
a 288 171 0 2 123
a 288 182 0 6 102
a 5 239 0 319 14
a 5 35 0 2 14
a 5 16 0 8 190
a 5 93 0 5 104
a 5 188 0 7 96
a 9 111 0 319 64
a 9 94 0 10 91
a 9 187 0 3 58
a 22 123 0 319 200
a 22 156 0 8 200
a 22 207 0 10 6
a 22 26 0 1 157
a 22 130 0 5 59
a 22 66 0 10 65
a 22 11 0 7 81
a 23 235 0 319 200
a 23 162 0 7 22
a 24 95 0 319 200
a 24 264 0 2 183
a 24 106 0 9 74
a 24 17 0 10 23
a 24 112 0 6 50
a 24 240 0 7 132
a 24 178 0 10 200
a 24 47 0 3 133
a 24 130 0 2 126
a 30 127 0 319 137
a 30 277 0 8 180
a 30 179 0 1 86
a 30 120 0 3 199
a 30 279 0 9 105
a 30 207 0 6 34
a 30 171 0 3 175
a 30 265 0 1 188
a 30 36 0 1 56
a 30 150 0 5 105
a 30 94 0 7 92
a 35 22 0 319 13
a 35 267 0 7 104
a 41 168 0 319 200
a 41 121 0 3 126
a 41 172 0 6 12
a 41 219 0 5 64
a 41 163 0 1 82
a 41 244 0 10 174
a 70 24 0 319 200
a 70 294 0 8 111
a 70 21 0 1 181
a 70 213 0 1 129
a 70 10 0 3 128
a 70 184 0 4 181
a 70 123 0 5 153
a 70 12 0 6 90
a 84 86 0 319 31
a 84 300 0 7 54
a 84 279 0 3 185
a 84 135 0 8 145
a 84 228 0 1 21
a 84 273 0 10 145
a 84 154 0 3 86
a 84 41 0 7 156
a 86 9 0 319 168
a 86 210 0 4 113
a 86 157 0 5 139
a 86 251 0 5 160
a 86 287 0 10 182
a 86 164 0 2 151
a 86 234 0 6 38
a 88 147 0 319 162
a 88 137 0 9 116
a 88 206 0 7 151
a 88 161 0 8 14
a 88 172 0 2 91
a 88 32 0 2 106
a 88 250 0 9 55
a 88 193 0 3 51
a 91 30 0 319 65
a 91 194 0 9 18
a 91 277 0 9 26
a 91 141 0 9 172
a 91 217 0 6 76
a 91 188 0 4 157
a 91 212 0 2 31
a 91 59 0 5 109
a 95 188 0 319 200
a 95 181 0 7 175
a 95 30 0 3 200
a 95 18 0 8 153
a 95 26 0 9 9
a 95 226 0 5 74
a 95 194 0 5 52
a 95 235 0 8 3
a 95 190 0 6 61
a 95 97 0 10 7
a 95 49 0 8 66
a 95 249 0 4 10
a 97 107 0 319 200
a 97 19 0 7 101
a 97 230 0 6 5
a 97 121 0 1 79
a 97 11 0 3 126
a 97 174 0 4 156
a 97 111 0 4 175
a 97 297 0 9 38
a 97 300 0 7 163
a 97 280 0 5 165
a 98 35 0 319 116
a 98 148 0 7 50
a 98 268 0 4 28
a 98 13 0 9 119
a 98 27 0 3 179
a 100 41 0 319 77
a 100 202 0 4 189
a 100 32 0 9 123
a 100 10 0 7 80
a 100 161 0 6 103
a 107 204 0 319 200
a 107 200 0 10 56
a 107 299 0 7 93
a 107 290 0 7 95
a 107 14 0 8 37
a 107 40 0 5 129
a 111 137 0 319 152
a 111 268 0 2 139
a 111 299 0 8 177
a 111 161 0 4 174
a 111 74 0 7 95
a 111 234 0 10 116
a 123 291 0 319 200
a 123 21 0 2 2
a 123 34 0 9 45
a 123 192 0 9 118
a 127 299 0 319 200
a 127 218 0 319 86
a 127 108 0 4 60
a 127 175 0 6 14
a 127 32 0 1 174
a 127 185 0 4 134
a 127 194 0 4 65
a 127 30 0 1 104
a 127 111 0 6 119
a 127 61 0 7 34
a 127 160 0 4 157
a 137 23 0 319 149
a 137 51 0 2 144
a 137 161 0 1 127
a 137 204 0 5 188
a 137 289 0 2 113
a 144 91 0 319 200
a 144 172 0 8 184
a 147 152 0 319 200
a 147 159 0 9 26
a 147 156 0 2 34
a 147 253 0 3 174
a 147 245 0 6 188
a 147 116 0 7 19
a 147 296 0 6 167
a 147 51 0 9 18
a 147 284 0 7 36
a 147 33 0 8 63
a 152 98 0 319 200
a 152 294 0 8 185
a 152 53 0 9 75
a 168 84 0 319 200
a 168 210 0 1 169
a 168 207 0 9 195
a 168 53 0 3 162
a 168 144 0 1 175
a 182 70 0 319 200
a 182 214 0 10 140
a 182 215 0 8 156
a 182 95 0 2 195
a 182 156 0 5 52
a 182 66 0 3 136
a 188 293 0 319 139
a 188 300 0 7 180
a 204 285 0 319 200
a 204 232 0 3 64
a 204 187 0 5 153
a 204 73 0 5 59
a 204 59 0 10 113
a 204 288 0 2 133
a 204 228 0 9 144
a 204 85 0 5 77
a 204 264 0 1 196
a 204 243 0 5 11
a 218 97 0 319 200
a 218 284 0 3 10
a 218 59 0 6 91
a 227 144 0 319 13
a 227 206 0 3 186
a 227 273 0 8 2
a 227 104 0 6 51
a 227 172 0 10 167
a 235 260 0 319 16
a 235 25 0 1 34
a 235 55 0 4 28
a 239 100 0 319 200
a 239 218 0 2 126
a 239 33 0 8 170
a 239 290 0 10 27
a 260 88 0 319 153
a 260 95 0 10 120
a 260 61 0 8 61
a 260 255 0 3 36
a 260 275 0 2 156
a 260 258 0 7 167
a 260 120 0 4 162
a 260 209 0 3 165
a 260 114 0 5 102
a 285 182 0 319 72
a 285 269 0 10 56
a 285 75 0 6 177
a 285 133 0 3 98
a 285 208 0 1 63
a 285 163 0 1 196
a 285 79 0 4 164
a 285 288 0 4 19
a 285 61 0 4 126
a 285 107 0 5 92
a 285 168 0 4 139
a 285 48 0 10 143
a 291 227 0 319 104
a 291 268 0 8 162
a 6 48 0 711 105
a 6 36 0 1 76
a 6 12 0 3 191
a 6 71 0 8 108
a 6 132 0 2 137
a 10 60 0 711 3
a 10 73 0 1 66
a 10 106 0 9 196
a 31 294 0 711 63
a 31 202 0 5 182
a 31 252 0 5 143
a 43 31 0 711 200
a 43 46 0 1 5
a 43 103 0 8 183
a 43 213 0 6 114
a 43 162 0 8 139
a 43 13 0 10 104
a 46 234 0 711 200
a 46 197 0 4 53
a 46 50 0 3 56
a 46 36 0 10 196
a 48 279 0 711 200
a 48 276 0 3 123
a 48 28 0 7 21
a 48 266 0 5 46
a 48 69 0 1 11
a 48 185 0 7 81
a 48 129 0 9 22
a 48 201 0 2 157
a 48 9 0 10 92
a 49 99 0 711 101
a 49 158 0 8 11
a 49 25 0 9 73
a 49 198 0 10 131
a 49 231 0 7 43
a 49 228 0 6 85
a 49 276 0 5 88
a 49 222 0 6 130
a 49 97 0 1 25
a 60 174 0 711 96
a 60 128 0 7 91
a 60 210 0 9 88
a 60 161 0 6 160
a 60 22 0 10 7
a 60 242 0 10 76
a 60 19 0 6 113
a 60 291 0 9 45
a 60 265 0 1 43
a 60 248 0 1 32
a 65 173 0 711 200
a 65 247 0 9 38
a 65 257 0 6 190
a 65 56 0 1 109
a 65 289 0 5 180
a 71 167 0 711 200
a 71 169 0 5 15
a 71 173 0 5 107
a 71 299 0 7 104
a 71 35 0 8 97
a 71 190 0 1 94
a 71 112 0 2 173
a 71 234 0 10 56
a 71 275 0 7 117
a 76 243 0 711 200
a 76 40 0 6 188
a 76 29 0 10 20
a 76 183 0 1 14
a 76 92 0 7 55
a 99 207 0 711 200
a 99 286 0 5 132
a 99 65 0 2 66
a 99 249 0 2 56
a 99 267 0 3 87
a 99 145 0 2 116
a 99 166 0 10 155
a 118 65 0 711 180
a 118 246 0 4 84
a 118 159 0 4 84
a 118 186 0 7 96
a 118 176 0 1 59
a 118 68 0 5 131
a 118 290 0 4 100
a 153 71 0 711 200
a 153 232 0 7 58
a 153 294 0 6 125
a 156 193 0 711 88
a 156 209 0 3 196
a 160 76 0 711 200
a 160 77 0 1 65
a 160 120 0 5 191
a 160 162 0 4 140
a 160 145 0 9 46
a 160 45 0 9 194
a 160 220 0 3 130
a 166 49 0 711 171
a 166 300 0 5 14
a 166 273 0 8 35
a 167 197 0 711 134
a 167 67 0 5 82
a 167 253 0 4 14
a 167 255 0 5 124
a 167 44 0 8 180
a 167 157 0 8 68
a 167 295 0 7 124
a 167 218 0 2 24
a 167 280 0 9 79
a 167 22 0 6 17
a 167 176 0 4 144
a 173 153 0 711 170
a 173 130 0 2 93
a 173 144 0 8 57
a 173 35 0 5 69
a 173 41 0 5 142
a 173 30 0 4 131
a 173 152 0 1 32
a 173 48 0 5 6
a 173 67 0 7 193
a 173 298 0 6 163
a 174 214 0 711 66
a 174 74 0 7 88
a 174 234 0 10 187
a 174 19 0 4 82
a 174 229 0 1 123
a 174 136 0 6 163
a 174 253 0 5 25
a 174 287 0 1 118
a 174 143 0 2 5
a 174 120 0 9 157
a 174 26 0 3 174
a 174 164 0 6 22
a 181 271 0 711 104
a 181 239 0 1 125
a 181 235 0 4 49
a 181 90 0 3 137
a 181 127 0 10 141
a 181 287 0 9 164
a 181 257 0 6 164
a 181 132 0 5 187
a 181 102 0 5 131
a 193 199 0 711 200
a 193 215 0 2 30
a 193 143 0 5 69
a 193 67 0 8 96
a 193 109 0 1 148
a 193 230 0 1 74
a 193 55 0 3 7
