c PyNETGEN v1.0.0
c $ pip install pynetgen
c
c  NETGEN flow network generation algorithm
a 333 580 0 7 21
a 333 475 0 10 3
a 333 1058 0 5 37
a 333 141 0 5 17
a 344 493 0 5112 50
a 344 106 0 4 1
a 344 46 0 5 11
a 344 780 0 9 26
a 344 445 0 5 32
a 344 233 0 8 12
a 344 112 0 3 44
a 344 1185 0 10 17
a 344 873 0 1 15
a 344 810 0 6 40
a 344 869 0 4 26
a 344 634 0 4 41
a 344 819 0 10 32
a 348 1045 0 5112 49
a 348 878 0 9 30
a 348 560 0 6 6
a 348 1193 0 8 22
a 348 199 0 9 29
a 348 873 0 2 16
a 348 790 0 8 42
a 348 461 0 1 43
a 348 1092 0 2 12
a 350 649 0 5112 50
a 350 938 0 6 35
a 350 53 0 3 8
a 350 286 0 6 37
a 369 373 0 5112 22
a 369 587 0 8 39
a 369 906 0 3 50
a 369 734 0 6 13
a 369 934 0 9 35
a 369 1187 0 1 1
a 369 571 0 9 28
a 369 610 0 1 13
a 369 786 0 5 21
a 369 1090 0 5 3
a 369 354 0 5 46
a 369 426 0 6 15
a 373 157 0 5112 50
a 373 496 0 8 40
a 373 918 0 3 49
a 373 1137 0 4 34
a 373 787 0 6 1
a 373 294 0 3 6
a 373 785 0 3 3
a 373 306 0 10 16
a 373 1186 0 6 47
a 373 1162 0 9 46
a 373 1039 0 7 38
a 373 673 0 6 9
a 373 318 0 3 44
a 373 899 0 8 44
a 373 1015 0 7 16
a 373 324 0 8 36
a 373 89 0 9 48
a 373 757 0 5 49
a 373 1136 0 4 45
a 373 170 0 9 15
a 373 804 0 4 24
a 373 464 0 7 6
a 411 991 0 5112 50
a 411 550 0 6 44
a 411 736 0 5 35
a 411 898 0 8 46
a 411 683 0 8 24
a 411 1069 0 10 44
a 411 851 0 2 45
a 411 352 0 10 10
a 411 450 0 1 15
a 411 956 0 9 41
a 411 1100 0 1 8
a 411 870 0 10 43
a 411 1113 0 10 3
a 411 547 0 1 39
a 416 943 0 5112 33
a 416 535 0 10 33
a 416 937 0 3 2
a 416 435 0 7 45
a 416 120 0 5 41
a 416 691 0 3 33
a 416 700 0 4 29
a 416 261 0 3 46
a 416 193 0 9 9
a 427 1124 0 5112 50
a 427 579 0 6 33
a 427 729 0 6 3
a 427 816 0 6 37
a 427 1149 0 10 45
a 427 1125 0 6 23
a 427 349 0 8 47
a 427 1059 0 8 39
a 427 726 0 3 37
a 432 1130 0 5112 29
a 432 860 0 1 25
a 432 1072 0 6 29
a 432 632 0 6 21
a 432 1153 0 4 49
a 451 816 0 5112 50
a 451 1164 0 7 28
a 451 861 0 3 36
a 451 308 0 2 23
a 451 151 0 7 14
a 451 1149 0 6 47
a 451 736 0 10 10
a 451 851 0 2 31
a 451 439 0 7 43
a 451 307 0 3 15
a 451 346 0 7 17
a 451 794 0 1 22
a 451 237 0 7 3
a 451 1157 0 6 32
a 451 81 0 9 16
a 451 324 0 8 12
a 451 998 0 5 15
a 451 865 0 7 37
a 451 436 0 7 31
a 451 717 0 5 19
a 451 1161 0 6 20
a 467 1053 0 5112 32
a 467 995 0 6 29
a 467 82 0 4 14
a 489 51 0 5112 50
a 489 168 0 7 29
a 489 332 0 1 8
a 489 565 0 7 49
a 489 808 0 3 35
a 489 217 0 9 7
a 489 72 0 4 27
a 489 113 0 6 3
a 489 1196 0 8 41
a 489 307 0 6 38
a 489 305 0 2 42
a 489 493 0 7 8
a 493 369 0 5112 50
a 493 335 0 1 30
a 493 133 0 3 22
a 493 881 0 4 47
a 493 129 0 10 35
a 493 1194 0 10 26
a 493 968 0 10 4
a 493 280 0 9 31
a 493 630 0 4 2
a 493 858 0 2 45
a 493 1079 0 5 44
a 493 99 0 8 27
a 493 1119 0 9 15
a 493 412 0 2 9
a 500 285 0 5112 50
a 500 1197 0 2 16
a 500 354 0 7 23
a 500 593 0 7 2
a 500 166 0 1 8
a 500 287 0 3 41
a 500 618 0 5 7
a 500 105 0 6 23
a 500 206 0 1 42
a 500 503 0 7 33
a 500 870 0 5 10
a 500 649 0 7 37
a 500 573 0 1 44
a 500 245 0 9 37
a 500 458 0 5 45
a 500 280 0 8 4
a 500 1129 0 5 7
a 500 582 0 3 29
a 500 437 0 7 40
a 500 1033 0 8 10
a 500 960 0 8 50
a 500 787 0 4 50
a 500 1125 0 7 31
a 500 78 0 10 38
a 500 752 0 7 44
a 500 599 0 7 11
a 500 869 0 4 39
a 503 988 0 5112 44
a 503 71 0 9 40
a 503 1176 0 5 2
a 503 479 0 4 41
a 503 650 0 1 9
a 503 896 0 5 39
a 503 331 0 4 39
a 503 94 0 6 45
a 503 902 0 8 47
a 503 60 0 4 22
a 503 931 0 8 39
a 503 307 0 6 46
a 524 467 0 5112 12
a 524 154 0 5 40
a 524 1073 0 1 26
a 524 808 0 6 27
a 524 817 0 2 35
a 524 964 0 1 48
a 524 989 0 9 19
a 524 687 0 4 50
a 524 742 0 8 40
a 524 203 0 6 5
a 524 979 0 3 26
a 524 855 0 3 6
a 524 69 0 4 21
a 524 37 0 6 35
a 524 897 0 8 10
a 524 183 0 10 28
a 524 1033 0 7 33
a 524 1037 0 6 18
a 524 1187 0 3 48
a 524 977 0 6 21
a 524 435 0 6 32
a 524 412 0 5 45
a 524 480 0 1 48
a 524 28 0 8 49
a 524 836 0 7 21
a 524 658 0 5 30
a 524 141 0 10 34
a 524 653 0 6 26
a 524 950 0 9 34
a 524 194 0 9 18
a 524 721 0 6 42
a 649 1187 0 5112 31
a 649 419 0 4 23
a 649 855 0 10 17
a 649 760 0 2 2
a 714 236 0 5112 50
a 714 657 0 4 36
a 714 23 0 2 34
a 714 746 0 8 24
a 714 142 0 10 21
a 714 737 0 1 11
a 714 35 0 3 22
a 714 422 0 10 35
a 714 890 0 1 4
a 714 1173 0 6 5
a 714 471 0 10 47
a 714 181 0 4 14
a 714 1181 0 9 20
a 714 629 0 2 29
a 714 918 0 10 13
a 714 618 0 5 12
a 714 378 0 3 44
a 714 218 0 4 39
a 714 609 0 6 14
a 714 789 0 10 50
a 714 147 0 4 39
a 714 824 0 4 13
a 714 1071 0 7 11
a 714 397 0 2 24
a 714 356 0 5 44
a 714 1158 0 2 35
a 714 523 0 9 36
a 714 610 0 6 5
a 716 432 0 5112 50
a 716 965 0 2 46
a 716 403 0 8 14
a 716 35 0 4 42
a 716 665 0 10 46
a 716 585 0 9 43
a 716 890 0 6 38
a 716 751 0 2 8
a 716 411 0 1 9
a 716 961 0 6 47
a 716 516 0 10 30
a 716 759 0 4 47
a 716 900 0 1 36
a 716 614 0 6 48
a 716 1075 0 2 47
a 716 1090 0 9 18
a 716 111 0 7 3
a 716 60 0 7 13
a 716 294 0 3 18
a 716 395 0 8 33
a 716 379 0 10 48
a 716 106 0 8 32
a 716 367 0 7 31
a 716 1166 0 10 35
a 716 53 0 9 30
a 716 1103 0 6 23
a 716 34 0 7 9
a 758 714 0 5112 50
a 758 1137 0 9 25
a 758 964 0 10 47
a 758 372 0 10 12
a 758 1107 0 10 22
a 758 57 0 9 2
a 758 487 0 3 17
a 758 200 0 1 13
a 758 331 0 3 44
a 758 840 0 1 48
a 758 242 0 3 16
a 758 540 0 6 12
a 758 528 0 7 25
a 758 608 0 1 31
a 758 706 0 7 30
a 758 937 0 3 48
a 758 685 0 6 44
a 758 704 0 4 10
a 792 1091 0 5112 27
a 792 629 0 3 16
a 792 1157 0 6 26
a 792 228 0 9 34
a 792 273 0 9 5
a 792 114 0 4 32
a 792 1159 0 5 21
a 792 903 0 8 7
a 792 532 0 6 47
a 792 347 0 10 42
a 803 812 0 5112 50
a 803 495 0 2 30
a 808 884 0 5112 50
a 808 826 0 1 31
a 808 177 0 3 17
a 808 667 0 10 25
a 808 691 0 4 31
a 808 472 0 7 25
a 808 389 0 8 47
a 808 1043 0 6 44
a 808 953 0 7 9
a 808 1019 0 4 8
a 808 817 0 1 40
a 808 1174 0 8 12
a 808 347 0 2 14
a 808 1187 0 10 24
a 808 945 0 4 21
a 808 605 0 8 34
a 808 1038 0 2 30
a 808 892 0 1 7
a 808 423 0 1 48
a 808 766 0 8 29
a 808 1069 0 3 11
a 812 344 0 5112 50
a 812 392 0 9 19
a 812 191 0 7 34
a 812 1055 0 8 27
a 812 706 0 3 40
a 812 881 0 5 7
a 812 205 0 8 15
a 812 607 0 3 32
a 812 886 0 6 28
a 812 288 0 3 14
a 812 354 0 8 29
a 812 380 0 9 14
a 812 1016 0 7 36
a 812 1099 0 3 49
a 812 442 0 3 16
a 812 622 0 7 45
a 812 1036 0 7 5
a 812 650 0 1 32
a 812 1115 0 4 25
a 812 781 0 7 25
a 812 846 0 1 49
a 812 684 0 6 36
a 812 432 0 1 39
a 812 35 0 5 9
a 812 90 0 3 15
a 812 602 0 1 35
a 812 643 0 10 47
a 812 463 0 7 38
a 812 561 0 1 47
a 816 716 0 5112 46
a 816 1006 0 2 41
a 816 95 0 2 49
a 816 1047 0 5 3
a 816 567 0 10 46
a 816 78 0 2 35
a 816 296 0 7 34
a 816 63 0 4 31
a 816 46 0 8 38
a 816 185 0 1 2
a 816 609 0 9 40
a 816 336 0 8 25
a 816 595 0 6 36
a 816 1062 0 7 45
a 816 1115 0 6 43
a 816 848 0 5 24
a 816 361 0 10 50
a 816 431 0 6 2
a 816 89 0 10 38
a 816 660 0 4 7
a 816 178 0 8 30
a 816 116 0 1 12
a 816 443 0 3 7
a 845 26 0 5112 50
a 845 1145 0 10 26
a 845 146 0 2 22
a 845 932 0 10 13
a 845 754 0 2 16
a 845 604 0 2 40
a 845 120 0 1 16
a 845 1060 0 7 12
a 845 1149 0 4 44
a 845 271 0 10 44
a 845 892 0 4 27
a 845 685 0 10 15
a 873 758 0 5112 11
a 873 845 0 10 11
a 873 197 0 2 15
a 873 1063 0 4 37
a 873 679 0 9 12
a 873 484 0 8 47
a 873 571 0 4 6
a 873 833 0 5 49
a 873 761 0 8 27
a 884 792 0 5112 14
a 884 1028 0 6 15
a 884 964 0 9 3
a 884 264 0 4 43
a 884 460 0 5 21
a 884 509 0 1 22
a 884 845 0 7 41
a 884 257 0 6 16
a 884 974 0 10 49
a 884 680 0 10 13
a 884 224 0 7 29
a 884 466 0 7 48
a 884 453 0 1 43
a 884 719 0 1 43
a 884 886 0 5 24
a 884 1100 0 4 4
a 884 616 0 9 18
a 884 813 0 3 11
a 884 668 0 8 42
a 884 633 0 10 19
a 884 1076 0 5 24
a 884 866 0 8 17
a 884 589 0 10 16
a 884 724 0 9 22
a 884 737 0 2 1
a 901 333 0 5112 10
a 901 821 0 4 36
a 901 1040 0 6 23
a 901 289 0 6 36
a 901 1168 0 1 6
a 901 673 0 9 41
a 901 85 0 4 13
a 901 536 0 7 3
a 901 547 0 5 10
a 901 113 0 1 28
a 901 522 0 3 33
a 901 619 0 9 27
a 901 93 0 9 25
a 901 565 0 6 6
a 901 305 0 1 14
a 901 1094 0 1 47
a 901 848 0 5 20
a 901 840 0 10 27
a 901 311 0 2 24
a 901 464 0 5 11
a 901 801 0 1 8
a 901 1115 0 4 14
a 901 662 0 10 28
a 901 1119 0 4 29
a 901 50 0 10 7
a 915 1007 0 5112 50
a 915 764 0 3 26
a 915 948 0 4 16
a 915 248 0 9 39
a 915 56 0 8 23
a 915 229 0 8 31
a 915 574 0 8 12
a 915 777 0 6 19
a 915 1194 0 1 3
a 915 998 0 7 37
a 915 35 0 6 45
a 915 859 0 2 30
a 915 930 0 6 12
a 915 1152 0 1 44
a 915 993 0 2 2
a 915 455 0 7 41
a 915 1091 0 6 6
a 915 988 0 4 18
a 915 1014 0 1 9
a 915 385 0 9 20
a 915 644 0 7 24
a 943 321 0 5112 50
a 943 862 0 7 43
a 943 1055 0 4 42
a 943 497 0 6 23
a 943 172 0 8 34
a 963 116 0 5112 50
a 963 873 0 1 7
a 963 107 0 8 34
a 963 1060 0 7 35
a 963 69 0 9 44
a 963 560 0 5 38
a 963 48 0 4 33
a 963 329 0 6 33
a 963 303 0 4 36
a 963 982 0 7 5
a 963 610 0 4 31
a 963 265 0 9 17
a 963 350 0 6 5
a 963 75 0 7 14
a 963 1152 0 8 3
a 963 776 0 4 34
a 963 63 0 5 48
a 963 1002 0 5 19
a 963 573 0 4 17
a 963 1044 0 4 4
a 963 876 0 5 21
a 970 348 0 5112 27
a 970 714 0 7 46
a 970 767 0 9 14
a 970 73 0 10 7
a 970 790 0 9 47
a 970 72 0 10 29
a 970 1030 0 7 21
a 970 1039 0 7 33
a 970 893 0 6 46
a 970 838 0 3 5
a 970 502 0 9 22
a 970 95 0 4 22
a 970 203 0 3 19
a 970 313 0 6 14
a 970 895 0 2 37
a 970 218 0 4 29
a 970 124 0 8 30
a 970 871 0 5 6
a 988 1195 0 5112 12
a 988 500 0 5112 26
a 988 438 0 4 9
a 988 93 0 8 28
a 988 714 0 6 48
a 988 598 0 5 22
a 988 815 0 6 14
a 988 772 0 1 8
a 988 818 0 6 33
a 988 959 0 8 50
a 988 177 0 6 1
a 988 881 0 5 29
a 988 759 0 6 18
a 988 720 0 3 37
a 988 387 0 8 21
a 988 519 0 4 11
a 988 148 0 10 43
a 988 879 0 2 37
a 988 561 0 10 13
a 988 423 0 1 45
a 988 707 0 8 11
a 988 903 0 6 43
a 988 183 0 5 30
a 988 301 0 3 21
a 988 115 0 8 21
a 988 1002 0 10 33
a 988 681 0 9 41
a 988 753 0 8 29
a 988 88 0 3 12
a 988 787 0 9 41
a 988 118 0 10 30
a 988 279 0 9 15
a 991 503 0 5112 50
a 991 294 0 10 42
a 991 408 0 1 36
a 991 99 0 9 23
a 991 604 0 6 30
a 991 1171 0 9 5
a 1007 427 0 5112 27
a 1007 969 0 5 12
a 1007 548 0 9 13
a 1007 719 0 3 49
a 1007 571 0 10 42
a 1007 725 0 7 30
a 1007 514 0 1 35
a 1007 759 0 9 27
a 1007 917 0 7 5
a 1007 74 0 1 49
a 1007 508 0 5 41
a 1007 692 0 7 38
a 1007 1183 0 1 13
a 1007 132 0 3 14
a 1007 672 0 2 41
a 1007 273 0 1 10
a 1007 493 0 7 40
a 1007 318 0 8 3
a 1007 791 0 5 36
a 1007 532 0 4 37
a 1007 159 0 8 32
a 1007 444 0 6 46
a 1007 742 0 10 48
a 1007 1122 0 6 43
a 1007 519 0 2 32
a 1007 229 0 3 23
a 1007 474 0 5 38
a 1034 1168 0 5112 50
a 1034 314 0 8 35
a 1034 39 0 8 17
a 1034 133 0 6 9
a 1034 296 0 1 26
a 1034 217 0 2 10
a 1034 1047 0 1 8
a 1034 182 0 2 7
a 1034 1170 0 10 9
a 1034 820 0 10 27
a 1034 1124 0 5 27
a 1034 1011 0 10 43
a 1034 495 0 6 26
a 1034 193 0 9 25
a 1034 368 0 4 16
a 1045 808 0 5112 38
a 1045 302 0 2 42
a 1053 1106 0 5112 50
a 1053 978 0 2 23
a 1053 603 0 4 42
a 1053 433 0 3 16
a 1053 655 0 7 48
a 1053 718 0 1 29
a 1091 873 0 5112 26
a 1091 287 0 7 26
a 1091 1060 0 5 27
a 1091 861 0 4 23
a 1091 866 0 5 21
a 1091 82 0 4 42
a 1091 249 0 3 41
a 1091 479 0 10 43
a 1091 303 0 7 22
a 1091 1067 0 5 47
a 1091 819 0 4 43
a 1091 496 0 5 1
a 1091 1013 0 4 36
a 1091 585 0 9 39
a 1091 596 0 9 48
a 1091 581 0 10 29
a 1091 682 0 1 21
a 1091 901 0 2 8
a 1091 691 0 4 6
a 1091 309 0 4 40
a 1091 353 0 5 30
a 1106 350 0 5112 50
a 1106 616 0 7 11
a 1106 141 0 6 7
a 1106 1040 0 6 38
a 1106 278 0 8 20
a 1106 662 0 10 35
a 1106 271 0 9 28
a 1106 485 0 7 30
a 1106 676 0 5 42
a 1106 59 0 9 18
a 1106 30 0 2 18
a 1106 999 0 2 9
a 1106 765 0 4 21
a 1106 61 0 4 44
a 1106 155 0 8 34
a 1106 307 0 9 33
a 1106 207 0 6 11
a 1106 1198 0 9 8
a 1106 1129 0 2 16
a 1106 574 0 8 10
a 1106 845 0 8 4
a 1106 834 0 7 26
a 1106 1147 0 10 7
a 1106 515 0 5 12
a 1106 199 0 4 6
a 1106 843 0 10 47
a 1119 88 0 5112 50
a 1119 198 0 9 27
a 1119 829 0 8 46
a 1119 194 0 10 35
a 1124 411 0 5112 42
a 1124 97 0 8 18
a 1124 617 0 7 2
a 1124 636 0 4 32
a 1124 469 0 6 20
a 1124 1198 0 6 16
a 1124 448 0 9 22
a 1124 31 0 10 7
a 1124 224 0 6 48
a 1130 416 0 5112 42
a 1130 602 0 9 14
a 1130 506 0 1 35
a 1130 323 0 9 48
a 1130 408 0 10 35
a 1130 44 0 4 33
a 1130 994 0 1 37
a 1130 611 0 3 17
a 1130 48 0 10 16
a 1130 480 0 1 39
a 1130 291 0 7 23
a 1130 1008 0 3 17
a 1168 185 0 5112 50
a 1168 1152 0 9 6
a 1168 366 0 4 13
a 1168 175 0 4 32
a 10 1006 0 10636 50
a 10 311 0 6 18
a 10 159 0 1 30
a 10 667 0 4 14
a 10 961 0 6 14
a 10 657 0 4 2
a 10 376 0 1 23
a 10 48 0 5 16
a 10 411 0 10 34
a 10 965 0 3 40
a 10 799 0 6 12
a 10 261 0 10 45
a 10 368 0 4 39
a 10 889 0 1 15
a 10 716 0 7 12
a 10 369 0 5 33
a 10 928 0 2 7
a 10 193 0 3 13
a 10 741 0 6 48
a 35 983 0 10636 46
a 35 393 0 1 33
a 35 1004 0 4 27
a 35 574 0 2 37
a 35 987 0 6 29
a 35 152 0 2 20
a 35 49 0 7 25
a 35 685 0 9 46
a 35 724 0 6 40
a 35 1036 0 4 28
a 35 156 0 8 49
a 50 256 0 10636 12
a 50 1189 0 8 25
a 50 1068 0 6 43
a 50 1018 0 10 25
a 50 413 0 9 46
a 50 846 0 7 28
a 50 330 0 8 34
a 50 813 0 5 47
a 50 1007 0 8 6
a 50 32 0 3 34
a 50 290 0 5 15
a 50 33 0 5 44
a 50 1041 0 3 47
a 50 445 0 9 9
a 50 803 0 5 24
a 50 826 0 5 32
a 50 895 0 4 46
a 50 647 0 3 33
a 50 763 0 4 15
a 50 655 0 9 12
a 50 1114 0 8 31
a 50 337 0 6 7
a 50 571 0 9 43
a 50 519 0 6 19
a 50 870 0 6 23
a 50 373 0 6 11
a 50 189 0 7 29
a 50 1179 0 10 37
a 50 144 0 9 27
a 50 149 0 3 17
a 50 262 0 9 4
a 55 151 0 10636 50
a 55 743 0 7 44
a 55 266 0 2 31
a 55 741 0 2 34
a 55 404 0 5 8
a 55 1168 0 5 32
a 55 385 0 5 29
a 55 608 0 3 13
a 55 219 0 3 32
a 55 715 0 4 18
a 55 785 0 8 41
a 55 308 0 4 24
a 55 827 0 4 50
a 55 890 0 1 12
a 55 316 0 9 14
a 55 659 0 8 33
a 55 1113 0 3 50
a 55 152 0 1 15
a 55 660 0 6 6
a 55 437 0 4 41
a 55 351 0 7 19
a 55 420 0 5 2
a 55 725 0 3 41
a 55 205 0 6 6
a 67 128 0 10636 50
a 67 622 0 9 21
a 67 877 0 3 2
a 67 184 0 4 38
a 67 980 0 7 40
a 67 207 0 7 6
a 67 908 0 10 50
a 67 1011 0 1 48
a 67 462 0 4 21
a 67 1185 0 4 26
a 67 475 0 7 21
a 67 395 0 5 46
a 67 62 0 9 33
a 67 971 0 4 32
a 67 1078 0 1 19
a 67 253 0 8 31
a 67 187 0 6 23
a 67 734 0 7 7
a 67 206 0 2 38
a 67 1124 0 1 3
a 67 637 0 8 50
a 67 366 0 1 9
a 67 686 0 10 1
a 67 233 0 8 11
a 67 333 0 5 17
a 67 540 0 10 47
a 67 920 0 5 47
a 67 652 0 10 45
a 67 990 0 7 1
a 86 176 0 10636 9
a 86 721 0 10 14
a 86 849 0 5 41
a 86 532 0 8 36
a 86 554 0 7 23
a 86 64 0 10 2
a 86 116 0 6 22
a 86 302 0 6 12
a 86 783 0 7 40
a 86 703 0 9 25
a 86 1114 0 9 44
a 86 325 0 5 25
a 86 580 0 5 25
a 86 829 0 2 21
a 86 1030 0 3 27
a 86 650 0 10 25
a 86 746 0 10 46
a 86 27 0 10 29
a 86 375 0 10 23
a 86 160 0 4 46
a 86 989 0 8 37
a 86 280 0 7 7
a 86 883 0 7 25
a 86 184 0 8 42
a 86 1192 0 6 1
a 86 265 0 4 1
a 86 507 0 10 6
a 86 1004 0 7 42
a 113 194 0 10636 50
a 113 338 0 4 15
a 113 870 0 3 10
a 113 1123 0 8 10
a 113 484 0 10 9
a 113 156 0 10 43
a 113 81 0 6 25
a 113 670 0 9 28
a 113 192 0 5 23
a 113 683 0 3 33
a 113 1126 0 3 45
a 113 1169 0 10 10
a 113 654 0 3 44
a 113 519 0 2 27
a 128 387 0 10636 50
a 128 1153 0 5 4
a 128 444 0 9 13
a 128 630 0 9 12
a 128 382 0 2 4
a 128 902 0 3 15
a 128 107 0 10 11
a 128 853 0 1 24
a 133 460 0 10636 50
a 133 343 0 3 41
a 133 1005 0 10 45
a 133 262 0 2 8
a 133 144 0 1 3
a 133 238 0 8 14
a 133 568 0 6 38
a 133 223 0 10 48
a 133 574 0 3 1
a 133 609 0 7 8
a 133 417 0 10 32
a 133 911 0 2 27
a 133 204 0 5 47
a 133 1027 0 8 35
a 133 1116 0 4 36
a 133 91 0 10 26
a 133 906 0 6 16
a 133 878 0 2 30
a 133 58 0 7 39
a 133 201 0 3 16
a 133 701 0 8 11
a 133 848 0 10 29
a 133 654 0 7 2
a 133 782 0 7 13
a 133 129 0 6 20
a 133 331 0 3 28
a 133 761 0 10 10
a 139 757 0 10636 50
a 139 790 0 3 50
a 139 664 0 1 45
a 139 323 0 6 20
a 139 606 0 8 10
a 139 821 0 10 18
a 142 1075 0 10636 48
a 142 512 0 5 33
a 142 797 0 7 6
a 142 378 0 9 48
a 151 684 0 10636 50
a 151 471 0 4 9
a 151 1072 0 6 1
a 151 553 0 4 9
a 151 768 0 8 39
a 151 187 0 7 22
a 151 865 0 8 39
a 151 934 0 8 42
a 151 1030 0 8 14
a 151 888 0 8 41
a 151 625 0 7 3
a 151 238 0 4 16
a 151 586 0 4 16
a 151 24 0 9 36
a 151 831 0 5 50
a 151 1157 0 8 27
a 151 706 0 8 41
a 151 156 0 2 45
a 151 376 0 10 32
a 151 823 0 5 9
a 151 218 0 1 50
a 151 523 0 1 13
a 151 795 0 9 43
a 176 868 0 10636 50
a 176 548 0 4 41
a 176 543 0 8 2
a 176 459 0 5 25
a 176 326 0 8 37
a 176 845 0 1 48
a 176 878 0 5 3
a 176 1131 0 9 48
a 176 1002 0 3 37
a 184 1159 0 10636 50
a 184 1015 0 6 11
a 184 905 0 1 39
a 184 833 0 4 13
a 184 69 0 8 13
a 184 1116 0 7 28
a 184 944 0 10 12
a 184 475 0 4 49
a 184 1183 0 7 11
a 184 320 0 9 22
a 184 502 0 5 43
a 184 854 0 8 29
a 184 96 0 8 41
a 184 166 0 7 16
a 184 373 0 6 47
a 184 520 0 4 30
a 184 908 0 5 45
a 184 847 0 4 25
a 184 131 0 10 8
a 184 1046 0 9 5
a 184 649 0 8 38
a 184 985 0 9 13
a 184 640 0 2 48
a 184 371 0 5 11
a 184 917 0 1 31
a 184 108 0 10 6
a 184 583 0 9 41
a 184 434 0 2 26
a 184 1147 0 6 8
a 184 20 0 10 38
a 184 1181 0 9 1
a 194 50 0 10636 50
a 194 710 0 10 42
a 194 648 0 4 18
a 194 865 0 1 17
a 194 820 0 5 8
a 209 133 0 10636 35
a 209 778 0 9 44
a 209 1028 0 6 26
a 209 679 0 1 19
a 209 743 0 7 2
a 209 861 0 9 21
a 209 805 0 3 44
a 209 349 0 10 26
a 209 609 0 2 17
a 209 436 0 8 48
a 209 428 0 3 12
a 209 770 0 7 30
a 209 407 0 6 42
a 209 174 0 1 30
a 209 1113 0 5 15
a 209 775 0 6 9
a 209 750 0 1 21
a 209 223 0 7 47
a 209 597 0 3 39
a 209 766 0 3 33
a 209 737 0 1 47
a 210 1018 0 10636 50
a 210 637 0 2 34
a 210 1140 0 10 3
a 210 209 0 10 18
a 226 1179 0 10636 20
a 226 276 0 3 18
a 226 860 0 8 10
a 226 602 0 7 9
a 226 372 0 5 18
a 226 399 0 1 8
a 226 766 0 1 48
a 226 400 0 6 33
a 226 85 0 1 39
a 226 283 0 6 34
a 226 445 0 9 21
a 233 630 0 10636 21
a 233 763 0 2 45
a 233 147 0 5 32
a 233 996 0 9 6
a 233 478 0 9 33
a 233 685 0 2 28
a 233 1000 0 3 24
a 233 270 0 5 35
a 233 211 0 10 35
a 233 1060 0 9 33
a 233 869 0 3 29
a 233 385 0 1 15
a 233 734 0 4 13
a 233 34 0 10 36
a 233 852 0 6 48
a 233 175 0 7 29
a 238 55 0 10636 45
a 238 283 0 2 12
a 238 699 0 8 19
a 248 917 0 10636 39
a 248 840 0 6 26
a 248 1158 0 2 28
a 248 645 0 7 18
a 248 380 0 1 17
a 248 599 0 4 21
a 248 130 0 10 7
a 248 71 0 5 48
a 248 195 0 4 16
a 248 1155 0 4 42
a 248 1092 0 3 5
a 248 674 0 1 24
a 248 590 0 5 6
a 248 466 0 7 13
a 248 154 0 2 37
a 248 1104 0 7 20
a 248 117 0 3 23
a 248 1146 0 2 14
a 248 785 0 4 47
a 248 549 0 5 22
a 248 42 0 6 44
a 248 449 0 9 16
a 248 325 0 2 21
a 248 153 0 7 42
a 248 1090 0 9 16
a 248 367 0 7 5
a 248 1194 0 1 1
a 248 1013 0 1 19
a 256 712 0 10636 50
a 256 615 0 4 40
a 256 789 0 7 18
a 256 749 0 4 15
a 268 941 0 10636 50
a 268 630 0 6 2
a 268 444 0 3 3
a 268 551 0 1 14
a 268 428 0 2 50
a 268 161 0 6 11
a 268 442 0 9 13
a 268 32 0 4 33
a 268 527 0 8 5
a 268 18 0 1 39
a 268 48 0 9 30
a 268 148 0 10 37
a 269 860 0 10636 50
a 269 1156 0 1 38
a 269 165 0 5 26
a 269 554 0 3 17
a 269 433 0 9 5
a 269 804 0 8 42
a 276 517 0 10636 23
a 276 155 0 8 21
a 276 1036 0 5 33
a 276 125 0 4 6
a 276 762 0 9 37
a 276 1117 0 1 46
a 276 1009 0 5 29
a 276 1049 0 4 2
a 276 187 0 4 5
a 276 976 0 4 5
a 276 594 0 3 18
a 276 556 0 3 34
a 276 175 0 1 30
a 276 829 0 10 7
a 276 167 0 8 48
a 276 335 0 7 49
a 276 318 0 5 50
a 276 722 0 1 29
a 276 279 0 6 10
a 276 639 0 10 32
a 276 272 0 3 7
a 276 25 0 6 15
a 276 405 0 2 2
a 276 225 0 2 3
a 276 986 0 3 19
a 276 567 0 8 38
a 276 123 0 1 40
a 276 593 0 7 9
a 276 70 0 8 25
a 276 462 0 6 28
a 276 294 0 6 27
a 276 116 0 8 20
a 278 847 0 10636 30
a 278 324 0 1 12
a 278 208 0 4 15
a 278 1080 0 6 50
a 278 91 0 7 50
a 278 738 0 5 2
a 278 279 0 5 47
a 278 809 0 1 49
a 278 517 0 10 3
a 278 749 0 3 28
a 278 989 0 4 9
a 278 339 0 1 7
a 278 1036 0 4 10
a 278 882 0 4 15
a 278 1096 0 1 36
a 278 834 0 9 39
a 278 78 0 5 2
a 278 818 0 3 5
a 278 204 0 10 30
a 278 541 0 9 29
a 278 682 0 1 26
a 287 276 0 10636 50
a 287 852 0 3 14
a 287 1113 0 4 13
a 287 140 0 6 16
a 287 784 0 2 15
a 287 328 0 9 35
a 287 212 0 4 47
a 287 800 0 5 44
a 287 291 0 2 50
a 287 21 0 2 11
a 287 938 0 3 20
a 287 326 0 9 26
a 287 65 0 2 46
a 287 363 0 6 28
a 287 650 0 2 3
a 287 184 0 9 31
a 289 817 0 10636 50
a 289 109 0 8 45
a 289 773 0 8 30
a 289 945 0 9 2
a 289 1061 0 8 28
